scenario,repeat,policy,trueRate,estimate,biasPoints,promotion,discordantRate,coverage,escalationRate
unbiased_negative_control,760,single_candidate_first,0.48,0.466,-1.3999999999999957,0,0,1,0
unbiased_negative_control,760,randomized_single,0.48,0.466,-1.3999999999999957,0,0,1,0
unbiased_negative_control,760,swap_drop_discordant,0.48,0.466,-1.3999999999999957,0,0,1,0
unbiased_negative_control,760,swap_tie_aware,0.48,0.466,-1.3999999999999957,0,0,1,0
unbiased_negative_control,760,swap_escalate_discordant,0.48,0.466,-1.3999999999999957,0,0,1,0
unbiased_negative_control,760,truth_reference,0.48,0.48,0,0,0,1,0
unbiased_negative_control,761,single_candidate_first,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,761,randomized_single,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,761,swap_drop_discordant,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,761,swap_tie_aware,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,761,swap_escalate_discordant,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,761,truth_reference,0.496,0.496,0,0,0,1,0
unbiased_negative_control,762,single_candidate_first,0.476,0.486,1.0000000000000009,0,0,1,0
unbiased_negative_control,762,randomized_single,0.476,0.486,1.0000000000000009,0,0,1,0
unbiased_negative_control,762,swap_drop_discordant,0.476,0.486,1.0000000000000009,0,0,1,0
unbiased_negative_control,762,swap_tie_aware,0.476,0.486,1.0000000000000009,0,0,1,0
unbiased_negative_control,762,swap_escalate_discordant,0.476,0.486,1.0000000000000009,0,0,1,0
unbiased_negative_control,762,truth_reference,0.476,0.476,0,0,0,1,0
unbiased_negative_control,763,single_candidate_first,0.472,0.526,5.400000000000005,1,0,1,0
unbiased_negative_control,763,randomized_single,0.472,0.526,5.400000000000005,1,0,1,0
unbiased_negative_control,763,swap_drop_discordant,0.472,0.526,5.400000000000005,1,0,1,0
unbiased_negative_control,763,swap_tie_aware,0.472,0.526,5.400000000000005,1,0,1,0
unbiased_negative_control,763,swap_escalate_discordant,0.472,0.526,5.400000000000005,1,0,1,0
unbiased_negative_control,763,truth_reference,0.472,0.472,0,0,0,1,0
unbiased_negative_control,764,single_candidate_first,0.416,0.46,4.400000000000004,0,0,1,0
unbiased_negative_control,764,randomized_single,0.416,0.46,4.400000000000004,0,0,1,0
unbiased_negative_control,764,swap_drop_discordant,0.416,0.46,4.400000000000004,0,0,1,0
unbiased_negative_control,764,swap_tie_aware,0.416,0.46,4.400000000000004,0,0,1,0
unbiased_negative_control,764,swap_escalate_discordant,0.416,0.46,4.400000000000004,0,0,1,0
unbiased_negative_control,764,truth_reference,0.416,0.416,0,0,0,1,0
unbiased_negative_control,765,single_candidate_first,0.472,0.486,1.4000000000000012,0,0,1,0
unbiased_negative_control,765,randomized_single,0.472,0.486,1.4000000000000012,0,0,1,0
unbiased_negative_control,765,swap_drop_discordant,0.472,0.486,1.4000000000000012,0,0,1,0
unbiased_negative_control,765,swap_tie_aware,0.472,0.486,1.4000000000000012,0,0,1,0
unbiased_negative_control,765,swap_escalate_discordant,0.472,0.486,1.4000000000000012,0,0,1,0
unbiased_negative_control,765,truth_reference,0.472,0.472,0,0,0,1,0
unbiased_negative_control,766,single_candidate_first,0.482,0.464,-1.799999999999996,0,0,1,0
unbiased_negative_control,766,randomized_single,0.482,0.464,-1.799999999999996,0,0,1,0
unbiased_negative_control,766,swap_drop_discordant,0.482,0.464,-1.799999999999996,0,0,1,0
unbiased_negative_control,766,swap_tie_aware,0.482,0.464,-1.799999999999996,0,0,1,0
unbiased_negative_control,766,swap_escalate_discordant,0.482,0.464,-1.799999999999996,0,0,1,0
unbiased_negative_control,766,truth_reference,0.482,0.482,0,0,0,1,0
unbiased_negative_control,767,single_candidate_first,0.476,0.498,2.200000000000002,0,0,1,0
unbiased_negative_control,767,randomized_single,0.476,0.498,2.200000000000002,0,0,1,0
unbiased_negative_control,767,swap_drop_discordant,0.476,0.498,2.200000000000002,0,0,1,0
unbiased_negative_control,767,swap_tie_aware,0.476,0.498,2.200000000000002,0,0,1,0
unbiased_negative_control,767,swap_escalate_discordant,0.476,0.498,2.200000000000002,0,0,1,0
unbiased_negative_control,767,truth_reference,0.476,0.476,0,0,0,1,0
unbiased_negative_control,768,single_candidate_first,0.494,0.488,-0.6000000000000005,0,0,1,0
unbiased_negative_control,768,randomized_single,0.494,0.488,-0.6000000000000005,0,0,1,0
unbiased_negative_control,768,swap_drop_discordant,0.494,0.488,-0.6000000000000005,0,0,1,0
unbiased_negative_control,768,swap_tie_aware,0.494,0.488,-0.6000000000000005,0,0,1,0
unbiased_negative_control,768,swap_escalate_discordant,0.494,0.488,-0.6000000000000005,0,0,1,0
unbiased_negative_control,768,truth_reference,0.494,0.494,0,0,0,1,0
unbiased_negative_control,769,single_candidate_first,0.484,0.502,1.8000000000000016,0,0,1,0
unbiased_negative_control,769,randomized_single,0.484,0.502,1.8000000000000016,0,0,1,0
unbiased_negative_control,769,swap_drop_discordant,0.484,0.502,1.8000000000000016,0,0,1,0
unbiased_negative_control,769,swap_tie_aware,0.484,0.502,1.8000000000000016,0,0,1,0
unbiased_negative_control,769,swap_escalate_discordant,0.484,0.502,1.8000000000000016,0,0,1,0
unbiased_negative_control,769,truth_reference,0.484,0.484,0,0,0,1,0
unbiased_negative_control,770,single_candidate_first,0.486,0.482,-0.40000000000000036,0,0,1,0
unbiased_negative_control,770,randomized_single,0.486,0.482,-0.40000000000000036,0,0,1,0
unbiased_negative_control,770,swap_drop_discordant,0.486,0.482,-0.40000000000000036,0,0,1,0
unbiased_negative_control,770,swap_tie_aware,0.486,0.482,-0.40000000000000036,0,0,1,0
unbiased_negative_control,770,swap_escalate_discordant,0.486,0.482,-0.40000000000000036,0,0,1,0
unbiased_negative_control,770,truth_reference,0.486,0.486,0,0,0,1,0
unbiased_negative_control,771,single_candidate_first,0.488,0.488,0,0,0,1,0
unbiased_negative_control,771,randomized_single,0.488,0.488,0,0,0,1,0
unbiased_negative_control,771,swap_drop_discordant,0.488,0.488,0,0,0,1,0
unbiased_negative_control,771,swap_tie_aware,0.488,0.488,0,0,0,1,0
unbiased_negative_control,771,swap_escalate_discordant,0.488,0.488,0,0,0,1,0
unbiased_negative_control,771,truth_reference,0.488,0.488,0,0,0,1,0
unbiased_negative_control,772,single_candidate_first,0.486,0.504,1.8000000000000016,0,0,1,0
unbiased_negative_control,772,randomized_single,0.486,0.504,1.8000000000000016,0,0,1,0
unbiased_negative_control,772,swap_drop_discordant,0.486,0.504,1.8000000000000016,0,0,1,0
unbiased_negative_control,772,swap_tie_aware,0.486,0.504,1.8000000000000016,0,0,1,0
unbiased_negative_control,772,swap_escalate_discordant,0.486,0.504,1.8000000000000016,0,0,1,0
unbiased_negative_control,772,truth_reference,0.486,0.486,0,0,0,1,0
unbiased_negative_control,773,single_candidate_first,0.444,0.47,2.599999999999997,0,0,1,0
unbiased_negative_control,773,randomized_single,0.444,0.47,2.599999999999997,0,0,1,0
unbiased_negative_control,773,swap_drop_discordant,0.444,0.47,2.599999999999997,0,0,1,0
unbiased_negative_control,773,swap_tie_aware,0.444,0.47,2.599999999999997,0,0,1,0
unbiased_negative_control,773,swap_escalate_discordant,0.444,0.47,2.599999999999997,0,0,1,0
unbiased_negative_control,773,truth_reference,0.444,0.444,0,0,0,1,0
unbiased_negative_control,774,single_candidate_first,0.506,0.504,-0.20000000000000018,0,0,1,0
unbiased_negative_control,774,randomized_single,0.506,0.504,-0.20000000000000018,0,0,1,0
unbiased_negative_control,774,swap_drop_discordant,0.506,0.504,-0.20000000000000018,0,0,1,0
unbiased_negative_control,774,swap_tie_aware,0.506,0.504,-0.20000000000000018,0,0,1,0
unbiased_negative_control,774,swap_escalate_discordant,0.506,0.504,-0.20000000000000018,0,0,1,0
unbiased_negative_control,774,truth_reference,0.506,0.506,0,0,0,1,0
unbiased_negative_control,775,single_candidate_first,0.498,0.512,1.4000000000000012,0,0,1,0
unbiased_negative_control,775,randomized_single,0.498,0.512,1.4000000000000012,0,0,1,0
unbiased_negative_control,775,swap_drop_discordant,0.498,0.512,1.4000000000000012,0,0,1,0
unbiased_negative_control,775,swap_tie_aware,0.498,0.512,1.4000000000000012,0,0,1,0
unbiased_negative_control,775,swap_escalate_discordant,0.498,0.512,1.4000000000000012,0,0,1,0
unbiased_negative_control,775,truth_reference,0.498,0.498,0,0,0,1,0
unbiased_negative_control,776,single_candidate_first,0.446,0.454,0.8000000000000007,0,0,1,0
unbiased_negative_control,776,randomized_single,0.446,0.454,0.8000000000000007,0,0,1,0
unbiased_negative_control,776,swap_drop_discordant,0.446,0.454,0.8000000000000007,0,0,1,0
unbiased_negative_control,776,swap_tie_aware,0.446,0.454,0.8000000000000007,0,0,1,0
unbiased_negative_control,776,swap_escalate_discordant,0.446,0.454,0.8000000000000007,0,0,1,0
unbiased_negative_control,776,truth_reference,0.446,0.446,0,0,0,1,0
unbiased_negative_control,777,single_candidate_first,0.526,0.51,-1.6000000000000014,0,0,1,0
unbiased_negative_control,777,randomized_single,0.526,0.51,-1.6000000000000014,0,0,1,0
unbiased_negative_control,777,swap_drop_discordant,0.526,0.51,-1.6000000000000014,0,0,1,0
unbiased_negative_control,777,swap_tie_aware,0.526,0.51,-1.6000000000000014,0,0,1,0
unbiased_negative_control,777,swap_escalate_discordant,0.526,0.51,-1.6000000000000014,0,0,1,0
unbiased_negative_control,777,truth_reference,0.526,0.526,0,1,0,1,0
unbiased_negative_control,778,single_candidate_first,0.478,0.484,0.6000000000000005,0,0,1,0
unbiased_negative_control,778,randomized_single,0.478,0.484,0.6000000000000005,0,0,1,0
unbiased_negative_control,778,swap_drop_discordant,0.478,0.484,0.6000000000000005,0,0,1,0
unbiased_negative_control,778,swap_tie_aware,0.478,0.484,0.6000000000000005,0,0,1,0
unbiased_negative_control,778,swap_escalate_discordant,0.478,0.484,0.6000000000000005,0,0,1,0
unbiased_negative_control,778,truth_reference,0.478,0.478,0,0,0,1,0
unbiased_negative_control,779,single_candidate_first,0.506,0.512,0.6000000000000005,0,0,1,0
unbiased_negative_control,779,randomized_single,0.506,0.512,0.6000000000000005,0,0,1,0
unbiased_negative_control,779,swap_drop_discordant,0.506,0.512,0.6000000000000005,0,0,1,0
unbiased_negative_control,779,swap_tie_aware,0.506,0.512,0.6000000000000005,0,0,1,0
unbiased_negative_control,779,swap_escalate_discordant,0.506,0.512,0.6000000000000005,0,0,1,0
unbiased_negative_control,779,truth_reference,0.506,0.506,0,0,0,1,0
unbiased_negative_control,780,single_candidate_first,0.514,0.52,0.6000000000000005,0,0,1,0
unbiased_negative_control,780,randomized_single,0.514,0.52,0.6000000000000005,0,0,1,0
unbiased_negative_control,780,swap_drop_discordant,0.514,0.52,0.6000000000000005,0,0,1,0
unbiased_negative_control,780,swap_tie_aware,0.514,0.52,0.6000000000000005,0,0,1,0
unbiased_negative_control,780,swap_escalate_discordant,0.514,0.52,0.6000000000000005,0,0,1,0
unbiased_negative_control,780,truth_reference,0.514,0.514,0,0,0,1,0
unbiased_negative_control,781,single_candidate_first,0.474,0.524,5.000000000000004,1,0,1,0
unbiased_negative_control,781,randomized_single,0.474,0.524,5.000000000000004,1,0,1,0
unbiased_negative_control,781,swap_drop_discordant,0.474,0.524,5.000000000000004,1,0,1,0
unbiased_negative_control,781,swap_tie_aware,0.474,0.524,5.000000000000004,1,0,1,0
unbiased_negative_control,781,swap_escalate_discordant,0.474,0.524,5.000000000000004,1,0,1,0
unbiased_negative_control,781,truth_reference,0.474,0.474,0,0,0,1,0
unbiased_negative_control,782,single_candidate_first,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,782,randomized_single,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,782,swap_drop_discordant,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,782,swap_tie_aware,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,782,swap_escalate_discordant,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,782,truth_reference,0.488,0.488,0,0,0,1,0
unbiased_negative_control,783,single_candidate_first,0.456,0.482,2.599999999999997,0,0,1,0
unbiased_negative_control,783,randomized_single,0.456,0.482,2.599999999999997,0,0,1,0
unbiased_negative_control,783,swap_drop_discordant,0.456,0.482,2.599999999999997,0,0,1,0
unbiased_negative_control,783,swap_tie_aware,0.456,0.482,2.599999999999997,0,0,1,0
unbiased_negative_control,783,swap_escalate_discordant,0.456,0.482,2.599999999999997,0,0,1,0
unbiased_negative_control,783,truth_reference,0.456,0.456,0,0,0,1,0
unbiased_negative_control,784,single_candidate_first,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,784,randomized_single,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,784,swap_drop_discordant,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,784,swap_tie_aware,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,784,swap_escalate_discordant,0.488,0.492,0.40000000000000036,0,0,1,0
unbiased_negative_control,784,truth_reference,0.488,0.488,0,0,0,1,0
unbiased_negative_control,785,single_candidate_first,0.468,0.48,1.1999999999999955,0,0,1,0
unbiased_negative_control,785,randomized_single,0.468,0.48,1.1999999999999955,0,0,1,0
unbiased_negative_control,785,swap_drop_discordant,0.468,0.48,1.1999999999999955,0,0,1,0
unbiased_negative_control,785,swap_tie_aware,0.468,0.48,1.1999999999999955,0,0,1,0
unbiased_negative_control,785,swap_escalate_discordant,0.468,0.48,1.1999999999999955,0,0,1,0
unbiased_negative_control,785,truth_reference,0.468,0.468,0,0,0,1,0
unbiased_negative_control,786,single_candidate_first,0.512,0.546,3.400000000000003,1,0,1,0
unbiased_negative_control,786,randomized_single,0.512,0.546,3.400000000000003,1,0,1,0
unbiased_negative_control,786,swap_drop_discordant,0.512,0.546,3.400000000000003,1,0,1,0
unbiased_negative_control,786,swap_tie_aware,0.512,0.546,3.400000000000003,1,0,1,0
unbiased_negative_control,786,swap_escalate_discordant,0.512,0.546,3.400000000000003,1,0,1,0
unbiased_negative_control,786,truth_reference,0.512,0.512,0,0,0,1,0
unbiased_negative_control,787,single_candidate_first,0.474,0.508,3.400000000000003,0,0,1,0
unbiased_negative_control,787,randomized_single,0.474,0.508,3.400000000000003,0,0,1,0
unbiased_negative_control,787,swap_drop_discordant,0.474,0.508,3.400000000000003,0,0,1,0
unbiased_negative_control,787,swap_tie_aware,0.474,0.508,3.400000000000003,0,0,1,0
unbiased_negative_control,787,swap_escalate_discordant,0.474,0.508,3.400000000000003,0,0,1,0
unbiased_negative_control,787,truth_reference,0.474,0.474,0,0,0,1,0
unbiased_negative_control,788,single_candidate_first,0.474,0.492,1.8000000000000016,0,0,1,0
unbiased_negative_control,788,randomized_single,0.474,0.492,1.8000000000000016,0,0,1,0
unbiased_negative_control,788,swap_drop_discordant,0.474,0.492,1.8000000000000016,0,0,1,0
unbiased_negative_control,788,swap_tie_aware,0.474,0.492,1.8000000000000016,0,0,1,0
unbiased_negative_control,788,swap_escalate_discordant,0.474,0.492,1.8000000000000016,0,0,1,0
unbiased_negative_control,788,truth_reference,0.474,0.474,0,0,0,1,0
unbiased_negative_control,789,single_candidate_first,0.472,0.482,1.0000000000000009,0,0,1,0
unbiased_negative_control,789,randomized_single,0.472,0.482,1.0000000000000009,0,0,1,0
unbiased_negative_control,789,swap_drop_discordant,0.472,0.482,1.0000000000000009,0,0,1,0
unbiased_negative_control,789,swap_tie_aware,0.472,0.482,1.0000000000000009,0,0,1,0
unbiased_negative_control,789,swap_escalate_discordant,0.472,0.482,1.0000000000000009,0,0,1,0
unbiased_negative_control,789,truth_reference,0.472,0.472,0,0,0,1,0
unbiased_negative_control,790,single_candidate_first,0.524,0.514,-1.0000000000000009,0,0,1,0
unbiased_negative_control,790,randomized_single,0.524,0.514,-1.0000000000000009,0,0,1,0
unbiased_negative_control,790,swap_drop_discordant,0.524,0.514,-1.0000000000000009,0,0,1,0
unbiased_negative_control,790,swap_tie_aware,0.524,0.514,-1.0000000000000009,0,0,1,0
unbiased_negative_control,790,swap_escalate_discordant,0.524,0.514,-1.0000000000000009,0,0,1,0
unbiased_negative_control,790,truth_reference,0.524,0.524,0,1,0,1,0
unbiased_negative_control,791,single_candidate_first,0.496,0.494,-0.20000000000000018,0,0,1,0
unbiased_negative_control,791,randomized_single,0.496,0.494,-0.20000000000000018,0,0,1,0
unbiased_negative_control,791,swap_drop_discordant,0.496,0.494,-0.20000000000000018,0,0,1,0
unbiased_negative_control,791,swap_tie_aware,0.496,0.494,-0.20000000000000018,0,0,1,0
unbiased_negative_control,791,swap_escalate_discordant,0.496,0.494,-0.20000000000000018,0,0,1,0
unbiased_negative_control,791,truth_reference,0.496,0.496,0,0,0,1,0
unbiased_negative_control,792,single_candidate_first,0.476,0.478,0.20000000000000018,0,0,1,0
unbiased_negative_control,792,randomized_single,0.476,0.478,0.20000000000000018,0,0,1,0
unbiased_negative_control,792,swap_drop_discordant,0.476,0.478,0.20000000000000018,0,0,1,0
unbiased_negative_control,792,swap_tie_aware,0.476,0.478,0.20000000000000018,0,0,1,0
unbiased_negative_control,792,swap_escalate_discordant,0.476,0.478,0.20000000000000018,0,0,1,0
unbiased_negative_control,792,truth_reference,0.476,0.476,0,0,0,1,0
unbiased_negative_control,793,single_candidate_first,0.448,0.512,6.4,0,0,1,0
unbiased_negative_control,793,randomized_single,0.448,0.512,6.4,0,0,1,0
unbiased_negative_control,793,swap_drop_discordant,0.448,0.512,6.4,0,0,1,0
unbiased_negative_control,793,swap_tie_aware,0.448,0.512,6.4,0,0,1,0
unbiased_negative_control,793,swap_escalate_discordant,0.448,0.512,6.4,0,0,1,0
unbiased_negative_control,793,truth_reference,0.448,0.448,0,0,0,1,0
unbiased_negative_control,794,single_candidate_first,0.432,0.49,5.8,0,0,1,0
unbiased_negative_control,794,randomized_single,0.432,0.49,5.8,0,0,1,0
unbiased_negative_control,794,swap_drop_discordant,0.432,0.49,5.8,0,0,1,0
unbiased_negative_control,794,swap_tie_aware,0.432,0.49,5.8,0,0,1,0
unbiased_negative_control,794,swap_escalate_discordant,0.432,0.49,5.8,0,0,1,0
unbiased_negative_control,794,truth_reference,0.432,0.432,0,0,0,1,0
unbiased_negative_control,795,single_candidate_first,0.502,0.496,-0.6000000000000005,0,0,1,0
unbiased_negative_control,795,randomized_single,0.502,0.496,-0.6000000000000005,0,0,1,0
unbiased_negative_control,795,swap_drop_discordant,0.502,0.496,-0.6000000000000005,0,0,1,0
unbiased_negative_control,795,swap_tie_aware,0.502,0.496,-0.6000000000000005,0,0,1,0
