scenario,repeat,replay,criticalPathP50,criticalPathP95,criticalPathP99,deadlineMissRate,toolSecondsP50,toolSecondsP95,toolSecondsP99,meanPairwiseCorrelation
shared_incident,7,row_preserved,0.36760471927208627,1.4099664443828297,2.804275013945107,0.0464,0.9190084893770565,3.553392967334455,6.220589276109002,0.7081107525513518
shared_incident,7,column_shuffled,0.4165279550304794,1.6442999503977815,2.8529467075965993,0.0636,0.996330620443553,2.4782137155959445,3.68092889286274,0.0032158846077041787
shared_incident,7,incident_stratified,0.36788673528908516,1.5047225487037095,2.8529467075965993,0.0502,0.9143620461601243,3.77250696643291,5.76806368363263,0.6041663923386602
shared_incident,8,row_preserved,0.3712074670684406,1.4129386307755858,2.789577083958274,0.0464,0.9225896048320326,3.5780767225903265,6.184639805150983,0.7184212037353674
shared_incident,8,column_shuffled,0.4186752038652174,1.70003060095406,2.8253919226313076,0.0656,1.002799181315782,2.4597397447433815,3.7314370249664757,-0.006062506665231328
shared_incident,8,incident_stratified,0.3722159775058629,1.5060105577969871,2.8253919226313076,0.051,0.9184767902486193,3.7600641374898447,5.8395993283195935,0.629951328704352
shared_incident,9,row_preserved,0.36918867736009736,1.4363416464766705,2.528293851254169,0.0472,0.9182202802852557,3.732892152960285,5.7275667198074345,0.7255333288289566
shared_incident,9,column_shuffled,0.41383137845854584,1.6723305970312448,2.6116835263433478,0.064,0.9949489670999512,2.480760186031389,3.6005398559391093,0.004353567780065478
shared_incident,9,incident_stratified,0.3678701940444705,1.5811880672658305,2.6116835263433478,0.0532,0.9115999790148926,3.869118408685887,5.414808431453636,0.6347545705710184
shared_incident,10,row_preserved,0.367497701334208,1.3363124331596907,2.563217888276054,0.0404,0.9138629718409934,3.4398788253813866,5.919162944688278,0.7129330717773055
shared_incident,10,column_shuffled,0.41205383866876877,1.5573052960926859,2.6314014250226676,0.0548,0.9857828975447369,2.330016035414422,3.6104692439924904,0.0028146900396556957
shared_incident,10,incident_stratified,0.3671775437623521,1.415491945898467,2.6029112124893894,0.0442,0.9119689459411308,3.7808072534546446,5.4787485520443,0.6148573124394384
shared_incident,11,row_preserved,0.3705704583323651,1.2377545389658653,2.568519553915359,0.0386,0.9176058684512276,3.3585368762579444,6.005393201850639,0.7003090446921103
shared_incident,11,column_shuffled,0.4119106531988971,1.554663890732545,2.5741275570357995,0.0542,0.9942644013548687,2.376976228043079,3.478447846013183,0.0020987153411896886
shared_incident,11,incident_stratified,0.3685408443897988,1.33366634589246,2.5725727178964504,0.0432,0.9181350209234158,3.4672746525009512,5.634358906788442,0.6170045569494677
shared_incident,12,row_preserved,0.3698787374138193,1.363717821276256,2.6360631100105505,0.0428,0.9171350455994891,3.563805305808607,6.0309162756535635,0.6879357652343617
shared_incident,12,column_shuffled,0.41248539328476946,1.6025067146753895,2.6643399763981517,0.0582,0.9921676900453993,2.4035691798714742,3.629375481856642,-0.0020078635516819036
shared_incident,12,incident_stratified,0.3682790743346721,1.4280146721574127,2.6360631100105505,0.046,0.9159268762768389,3.6803681334962874,5.579961877975808,0.6315558925689323
shared_incident,13,row_preserved,0.3664771590300798,1.416211489004055,2.741830090098948,0.0458,0.9127876282031917,3.657669023645946,6.111228565827519,0.7234505606425655
shared_incident,13,column_shuffled,0.4066077542597156,1.66470831151315,2.7492098702524963,0.0636,0.9816430653081499,2.498985728510201,3.54188283380855,0.002707128340435744
shared_incident,13,incident_stratified,0.36480380088348363,1.5080427875873565,2.741830090098948,0.0504,0.9126299655417656,3.870034578068233,5.737593920890539,0.6218745834920181
shared_incident,14,row_preserved,0.36997514492597283,1.453113104713751,2.770871510873846,0.0474,0.9162030880843302,3.685755242447697,6.058018616618941,0.7074626970333653
shared_incident,14,column_shuffled,0.4187234363063359,1.6823822863808866,2.786152137343783,0.0642,0.9957048356502918,2.5204474258915184,3.823991189360736,0.006164540923470021
shared_incident,14,incident_stratified,0.3702740393852402,1.5447979926214077,2.786152137343783,0.0524,0.9201807567919049,3.906009810242061,5.588679427308012,0.6181940349358573
shared_incident,15,row_preserved,0.3703819541836187,1.4258755205921438,2.7108086274695227,0.0454,0.9240604984085375,3.62146144556347,6.3409772847002595,0.7123938833004781
shared_incident,15,column_shuffled,0.41708063948339974,1.670788943948735,2.8170652122790694,0.0638,0.9998065592859524,2.4816098537453226,3.7345466275949093,0.0026590822343145006
shared_incident,15,incident_stratified,0.36900566363246307,1.5045341616555237,2.8170652122790694,0.0506,0.9241915471301885,3.798491096347482,5.763694389304789,0.6026256440936589
