repeat,scenario,policy,parents,successRate,latencyP95,workerSecondsPerParent,orphanSecondsPerParent,orphanShare,maxQueue
67,bursty,cooperative_1000ms,348,0.514367816091954,5.720609100663012,15.248500917276935,1.1303776555840714,0.07413041201337538,75
67,bursty,cooperative_250ms,348,0.5344827586206896,5.788908851613851,14.931194406818827,0.2813786764248768,0.018845021286199037,74
67,no_timeout_control,no_cancel,459,1,10.894898409603357,16.94099222033321,0,0,58
67,no_timeout_control,queued_only,459,1,10.894898409603357,16.94099222033321,0,0,58
67,no_timeout_control,cooperative_1000ms,459,1,10.894898409603357,16.94099222033321,0,0,58
67,no_timeout_control,cooperative_250ms,459,1,10.894898409603357,16.94099222033321,0,0,58
68,steady,no_cancel,450,0.41555555555555557,5.85193909443791,16.74085145312736,3.406051666834991,0.20345749296991142,67
68,steady,queued_only,450,0.4311111111111111,5.799525856955199,16.57580361073068,2.6177744729223864,0.1579274546440522,67
68,steady,cooperative_1000ms,450,0.5111111111111111,5.82643731535984,15.755513363485914,0.7498319884390496,0.047591720506982516,58
68,steady,cooperative_250ms,450,0.5355555555555556,5.781897087408701,15.470449619765638,0.19168785585195056,0.012390580788747265,53
68,bursty,no_cancel,381,0.31496062992125984,5.8127679399827485,16.825073955290403,6.502976672876203,0.38650508700031216,127
68,bursty,queued_only,381,0.36220472440944884,5.875238096157052,15.428725362135824,3.799493617170635,0.24626101819759563,109
68,bursty,cooperative_1000ms,381,0.3937007874015748,5.848647147354399,14.512180635568509,1.4297644598342014,0.09852168297367606,100
68,bursty,cooperative_250ms,381,0.4120734908136483,5.815521460213702,14.211758155481343,0.3765061985448625,0.026492584128280258,90
68,no_timeout_control,no_cancel,475,1,12.162732337858557,16.442070835862246,0,0,68
68,no_timeout_control,queued_only,475,1,12.162732337858557,16.442070835862246,0,0,68
68,no_timeout_control,cooperative_1000ms,475,1,12.162732337858557,16.442070835862246,0,0,68
68,no_timeout_control,cooperative_250ms,475,1,12.162732337858557,16.442070835862246,0,0,68
69,steady,no_cancel,446,0.40582959641255606,5.841930802545832,17.033919482068267,3.3586350638115925,0.1971733556300564,75
69,steady,queued_only,446,0.45739910313901344,5.842861140838465,16.813199641162175,2.444905786903227,0.14541585415530273,75
69,steady,cooperative_1000ms,446,0.48878923766816146,5.816192753001374,16.045969166980246,0.707031385693606,0.044062865778687337,75
69,steady,cooperative_250ms,446,0.5179372197309418,5.899552117059796,15.783267264605955,0.18911687170366182,0.011982111722061326,73
69,bursty,no_cancel,381,0.3753280839895013,5.812392165175133,16.888470424935004,5.587509673726304,0.3308475861423553,87
69,bursty,queued_only,381,0.4015748031496063,5.832324159597874,15.796095710148338,3.2909397234939743,0.20833880623929632,80
69,bursty,cooperative_1000ms,381,0.4199475065616798,5.812392165175133,14.948794888108557,1.284343750280018,0.0859162066168749,76
69,bursty,cooperative_250ms,381,0.4461942257217848,5.890242865646712,14.621877500365553,0.3348209428994521,0.022898628639932278,74
69,no_timeout_control,no_cancel,500,1,20.388851956222368,16.811615162688188,0,0,154
69,no_timeout_control,queued_only,500,1,20.388851956222368,16.811615162688188,0,0,154
69,no_timeout_control,cooperative_1000ms,500,1,20.388851956222368,16.811615162688188,0,0,154
69,no_timeout_control,cooperative_250ms,500,1,20.388851956222368,16.811615162688188,0,0,154
70,steady,no_cancel,465,0.45376344086021503,5.889562458850605,16.67466779438149,4.572976691903151,0.27424694442452463,98
70,steady,queued_only,465,0.4881720430107527,5.889562458850605,16.37211914287469,2.3302534356181135,0.14233059357085504,78
70,steady,cooperative_1000ms,465,0.567741935483871,5.8440877494472545,15.887649818644848,0.665855147138036,0.0419102356068187,69
70,steady,cooperative_250ms,465,0.5870967741935483,5.782747208958085,15.671975093328566,0.17220673415551252,0.010988196007842019,66
70,bursty,no_cancel,404,0.32425742574257427,5.915990003986394,16.64372435809977,6.965411290519003,0.4185007598452111,165
70,bursty,queued_only,404,0.3935643564356436,5.899156823191561,14.886948915557962,3.29667067525943,0.22144703350289363,115
70,bursty,cooperative_1000ms,404,0.42574257425742573,5.912070122896694,14.146424941056223,1.5727374339935416,0.11117561083783727,107
70,bursty,cooperative_250ms,404,0.43316831683168316,5.837624259604013,13.863241959823904,0.43446046990362674,0.03133902381295128,98
70,no_timeout_control,no_cancel,418,1,13.495282587967552,16.66371905445523,0,0,104
70,no_timeout_control,queued_only,418,1,13.495282587967552,16.66371905445523,0,0,104
70,no_timeout_control,cooperative_1000ms,418,1,13.495282587967552,16.66371905445523,0,0,104
70,no_timeout_control,cooperative_250ms,418,1,13.495282587967552,16.66371905445523,0,0,104
71,steady,no_cancel,485,0.3917525773195876,5.904440957971474,16.56673220719261,3.692913947409329,0.2229114288336244,116
71,steady,queued_only,485,0.4329896907216495,5.859613263084327,16.16615871256352,2.4514292738769914,0.15163956493708455,82
71,steady,cooperative_1000ms,485,0.4845360824742268,5.8241899846669725,15.497821843497508,0.8437872338704095,0.054445537082002345,71
71,steady,cooperative_250ms,485,0.5175257731958763,5.8756517242416635,15.247508111381528,0.2206572487585089,0.014471692498645003,69
71,bursty,no_cancel,370,0.32972972972972975,5.856333664373238,16.550933387621754,6.2343868546431915,0.3766788681118018,124
71,bursty,queued_only,370,0.3972972972972973,5.856333664373238,15.128692513174423,3.370467757792837,0.2227864539422527,109
71,bursty,cooperative_1000ms,370,0.41081081081081083,5.750646016097392,14.375466922663517,1.5378974875490687,0.10698069814515103,102
71,bursty,cooperative_250ms,370,0.4189189189189189,5.8754740826022385,14.086973444734186,0.3980701977689315,0.02825803564765951,88
71,no_timeout_control,no_cancel,409,1,9.687220150932433,16.789491305499304,0,0,36
71,no_timeout_control,queued_only,409,1,9.687220150932433,16.789491305499304,0,0,36
71,no_timeout_control,cooperative_1000ms,409,1,9.687220150932433,16.789491305499304,0,0,36
71,no_timeout_control,cooperative_250ms,409,1,9.687220150932433,16.789491305499304,0,0,36
72,steady,no_cancel,430,0.5,5.723902295240919,16.641917482919066,2.896742664380789,0.17406303494497843,65
72,steady,queued_only,430,0.5116279069767442,5.726107490092716,16.48585183039166,2.2257388073566218,0.1350090265432007,65
72,steady,cooperative_1000ms,430,0.5488372093023256,5.7750121820538425,15.831713277834327,0.7028409951819156,0.04439450000436463,57
72,steady,cooperative_250ms,430,0.5674418604651162,5.808037967867392,15.571728770418424,0.17951818431777908,0.01152846848057162,56
72,bursty,no_cancel,369,0.45257452574525747,5.787299601430561,16.737475692586493,3.7280941983154574,0.22273933457998907,122
72,bursty,queued_only,369,0.46612466124661245,5.787299601430561,15.745415369464386,2.2900565907733905,0.1454427550520245,122
72,bursty,cooperative_1000ms,369,0.4959349593495935,5.841800986691453,15.240156939080943,1.0504139927102054,0.06892409290199544,116
72,bursty,cooperative_250ms,369,0.5094850948509485,5.779627973155286,14.951036372305897,0.28094464109071376,0.018790981046043948,110
72,no_timeout_control,no_cancel,461,1,14.322714051983496,16.666797301556503,0,0,94
72,no_timeout_control,queued_only,461,1,14.322714051983496,16.666797301556503,0,0,94
72,no_timeout_control,cooperative_1000ms,461,1,14.322714051983496,16.666797301556503,0,0,94
72,no_timeout_control,cooperative_250ms,461,1,14.322714051983496,16.666797301556503,0,0,94
73,steady,no_cancel,469,0.39872068230277186,5.805032168328978,16.77487720830451,2.2456507134366084,0.1338698749058434,62
73,steady,queued_only,469,0.4093816631130064,5.805547052133534,16.734579056599372,2.0770566753656134,0.1241176529353163,62
73,steady,cooperative_1000ms,469,0.5437100213219617,5.843015371049859,16.05553471658712,0.5443133024979879,0.033901910593837334,46
73,steady,cooperative_250ms,469,0.5607675906183369,5.732380670595887,15.780248872695221,0.15023811317812352,0.009520642823199232,45
73,bursty,no_cancel,395,0.41265822784810124,5.77862404413693,16.718518320300667,5.938848645296649,0.3552257760835976,106
73,bursty,queued_only,395,0.4582278481012658,5.77862404413693,15.582598260656255,2.9516500446932237,0.18941963306245924,101
73,bursty,cooperative_1000ms,395,0.49873417721518987,5.77862404413693,14.688561852916953,1.2118257383991518,0.08250131977069623,96
73,bursty,cooperative_250ms,395,0.5139240506329114,5.725874533946325,14.38224695538871,0.3199714194866932,0.022247665505896977,94
73,no_timeout_control,no_cancel,441,1,12.577499002087961,16.966857532413563,0,0,60
73,no_timeout_control,queued_only,441,1,12.577499002087961,16.966857532413563,0,0,60
73,no_timeout_control,cooperative_1000ms,441,1,12.577499002087961,16.966857532413563,0,0,60
73,no_timeout_control,cooperative_250ms,441,1,12.577499002087961,16.966857532413563,0,0,60
74,steady,no_cancel,465,0.33548387096774196,5.87823979513837,16.49465148492404,5.5894236795880605,0.33886279347561493,85
74,steady,queued_only,465,0.4043010752688172,5.834818903745315,16.11360503177204,3.099613638666603,0.19236003566892276,71
74,steady,cooperative_1000ms,465,0.4752688172043011,5.834818903745315,15.474522910823922,0.8953143651821979,0.05785731620559073,64
74,steady,cooperative_250ms,465,0.5053763440860215,5.87823979513837,15.247949931161587,0.2182179898989091,0.014311300265548896,58
74,bursty,no_cancel,372,0.34139784946236557,5.881980375037351,16.581284946383178,5.536419574395753,0.3338956897669981,140
74,bursty,queued_only,372,0.3817204301075269,5.808741363544101,15.365210427571915,3.0239740047408743,0.19680654677625117,136
74,bursty,cooperative_1000ms,372,0.4220430107526882,5.819919438326679,14.570505746421343,1.373672825093478,0.09427763517617535,130
74,bursty,cooperative_250ms,372,0.4489247311827957,5.881980375037351,14.245088945053418,0.37179045926846405,0.026099553376082472,123
74,no_timeout_control,no_cancel,487,1,18.54611332493471,16.77875809671742,0,0,144
74,no_timeout_control,queued_only,487,1,18.54611332493471,16.77875809671742,0,0,144
74,no_timeout_control,cooperative_1000ms,487,1,18.54611332493471,16.77875809671742,0,0,144
74,no_timeout_control,cooperative_250ms,487,1,18.54611332493471,16.77875809671742,0,0,144
75,steady,no_cancel,428,0.5817757009345794,5.898879116069509,16.735255526660406,1.8477166830413274,0.11040863284685366,68
75,steady,queued_only,428,0.5887850467289719,5.898879116069509,16.646960543393156,1.5068472661330594,0.09051786133602009,68
75,steady,cooperative_1000ms,428,0.6285046728971962,5.855913136354701,16.056237558034066,0.5019159063943885,0.03125987047589768,65
75,steady,cooperative_250ms,428,0.6401869158878505,5.816999421376295,15.828848519531718,0.13909697316769856,0.008787561078499323,64
75,bursty,no_cancel,377,0.41114058355437666,5.855913136354701,16.77352202223356,4.657718497651783,0.27768279622359016,96
75,bursty,queued_only,377,0.44562334217506633,5.855913136354701,16.040201704216617,3.2500541426460314,0.20261928138918997,88
75,bursty,cooperative_1000ms,377,0.4562334217506631,5.841282696721407,15.20363754648873,1.1914710832200723,0.07836750117048415,73
75,bursty,cooperative_250ms,377,0.46949602122015915,5.855913136354701,14.89430666395507,0.2953212566993066,0.01982779483210172,66
75,no_timeout_control,no_cancel,474,1,14.106089905650038,16.959089673432892,0,0,79
75,no_timeout_control,queued_only,474,1,14.106089905650038,16.959089673432892,0,0,79
75,no_timeout_control,cooperative_1000ms,474,1,14.106089905650038,16.959089673432892,0,0,79
75,no_timeout_control,cooperative_250ms,474,1,14.106089905650038,16.959089673432892,0,0,79
76,steady,no_cancel,448,0.49107142857142855,5.8684334148098145,16.872359936963843,1.5082968658436042,0.0893945406261301,47
76,steady,queued_only,448,0.49107142857142855,5.8684334148098145,16.872359936963843,1.5082968658436042,0.0893945406261301,47
76,steady,cooperative_1000ms,448,0.5424107142857143,5.807095490880101,16.234837366051714,0.5480166521806658,0.0337555985209073,47
76,steady,cooperative_250ms,448,0.5625,5.807095490880101,15.930564445998572,0.1536019473148443,0.00964196515669763,46
76,bursty,no_cancel,385,0.36103896103896105,5.84331664270411,16.882732909144945,5.779247518704224,0.3423170614500306,90
76,bursty,queued_only,385,0.38441558441558443,5.788787059079745,16.11944219892511,3.7113500430185487,0.23024059996728868,90
76,bursty,cooperative_1000ms,385,0.43116883116883115,5.788787059079745,15.171466622244054,1.3564139794152001,0.0894055936178548,82
76,bursty,cooperative_250ms,385,0.44155844155844154,5.767836206673223,14.83409172861359,0.3433828473078481,0.02314822191947852,70
76,no_timeout_control,no_cancel,457,1,10.646501462831083,16.55338284313712,0,0,59
76,no_timeout_control,queued_only,457,1,10.646501462831083,16.55338284313712,0,0,59
76,no_timeout_control,cooperative_1000ms,457,1,10.646501462831083,16.55338284313712,0,0,59
76,no_timeout_control,cooperative_250ms,457,1,10.646501462831083,16.55338284313712,0,0,59
77,steady,no_cancel,453,0.41501103752759383,5.8818873009730055,16.94458751550974,2.3324758643305374,0.13765315102510303,58
77,steady,queued_only,453,0.4216335540838852,5.8818873009730055,16.90809585479793,2.2432545760107887,0.13267340067593894,58
77,steady,cooperative_1000ms,453,0.5165562913907285,5.828803903214293,16.209350375353274,0.6132811642777429,0.03783502423454627,49
77,steady,cooperative_250ms,453,0.5386313465783664,5.816340489306356,15.932721267326826,0.16624488247259686,0.01043418005519965,47
77,bursty,no_cancel,394,0.3477157360406091,5.911680149305969,16.719954555188803,5.792724335975189,0.3464557464468405,141
77,bursty,queued_only,394,0.4010152284263959,5.895576871253411,15.424897876445506,3.1002562834564666,0.20099039282397413,141
77,bursty,cooperative_1000ms,394,0.43147208121827413,5.801683419779664,14.695420672016771,1.3037344953698218,0.08871705849512777,131
77,bursty,cooperative_250ms,394,0.4416243654822335,5.791382419654042,14.41765550409562,0.35499220931858155,0.02462204823923966,126
77,no_timeout_control,no_cancel,491,1,14.461246665650094,16.546120571209958,0,0,84
77,no_timeout_control,queued_only,491,1,14.461246665650094,16.546120571209958,0,0,84
77,no_timeout_control,cooperative_1000ms,491,1,14.461246665650094,16.546120571209958,0,0,84
77,no_timeout_control,cooperative_250ms,491,1,14.461246665650094,16.546120571209958,0,0,84
78,steady,no_cancel,431,0.4709976798143852,5.847792346227493,16.675636850169774,3.577899652856016,0.21455850142356567,81
78,steady,queued_only,431,0.4895591647331787,5.847792346227493,16.47092180799458,2.12146213654736,0.12880044974274935,69
78,steady,cooperative_1000ms,431,0.5359628770301624,5.931530871989764,15.989153745197296,0.6421846405110164,0.04016376668489482,46
78,steady,cooperative_250ms,431,0.5614849187935035,5.918536283156648,15.759981746198633,0.1638267101635292,0.010395107862548433,44
78,bursty,no_cancel,397,0.3249370277078086,5.88167977633168,16.689647412229345,5.482921171806104,0.3285222890801451,131
78,bursty,queued_only,397,0.37531486146095716,5.83773247850894,15.326627007815002,3.224570850354983,0.21039011706299002,119
78,bursty,cooperative_1000ms,397,0.4005037783375315,5.88823402413631,14.496590856144179,1.5710876285733342,0.10837635166529175,114
78,bursty,cooperative_250ms,397,0.4156171284634761,5.831037875744357,14.183102459804699,0.40588881380615605,0.02861777350593469,107
78,no_timeout_control,no_cancel,440,1,13.719260093888622,16.954112780748005,0,0,95
78,no_timeout_control,queued_only,440,1,13.719260093888622,16.954112780748005,0,0,95
78,no_timeout_control,cooperative_1000ms,440,1,13.719260093888622,16.954112780748005,0,0,95
78,no_timeout_control,cooperative_250ms,440,1,13.719260093888622,16.954112780748005,0,0,95
79,steady,no_cancel,437,0.5583524027459954,5.763711373560412,16.700611834637964,1.539223565482935,0.09216569912070544,60
79,steady,queued_only,437,0.5675057208237986,5.76681019996812,16.64975525257114,1.2617419850961211,0.07578141335748924,60
79,steady,cooperative_1000ms,437,0.6155606407322655,5.807061315761473,16.182941242928674,0.47456171949958337,0.029324812614452803,57
79,steady,cooperative_250ms,437,0.631578947368421,5.818965703627271,15.95599579199625,0.13078181021607146,0.00819640540903586,55
79,bursty,no_cancel,390,0.2923076923076923,5.735297008753491,16.600251169595577,7.403917107558196,0.44601235438647724,133
79,bursty,queued_only,390,0.36923076923076925,5.715207577215779,14.416867992340933,3.4507774468617427,0.23935694276281044,129
79,bursty,cooperative_1000ms,390,0.3923076923076923,5.735297008753491,13.758377319774617,1.6838862632351825,0.12238988829118455,125
79,bursty,cooperative_250ms,390,0.40512820512820513,5.784504397388048,13.49417162409675,0.47476681122725917,0.03518310159768983,113
79,no_timeout_control,no_cancel,442,1,12.609436372471379,16.935136552049382,0,0,77
79,no_timeout_control,queued_only,442,1,12.609436372471379,16.935136552049382,0,0,77
79,no_timeout_control,cooperative_1000ms,442,1,12.609436372471379,16.935136552049382,0,0,77
79,no_timeout_control,cooperative_250ms,442,1,12.609436372471379,16.935136552049382,0,0,77
80,steady,no_cancel,465,0.36129032258064514,5.893325936345036,16.609724400451434,3.3601364791570476,0.20229935176201494,60
80,steady,queued_only,465,0.4150537634408602,5.876912100889157,16.481697242996518,2.456358686293062,0.14903554227928983,57
80,steady,cooperative_1000ms,465,0.5311827956989247,5.9088395246996015,15.88108992550754,0.6625656760356039,0.04172041586210143,53
80,steady,cooperative_250ms,465,0.5591397849462365,5.869535885816447,15.639402516061798,0.17275447592969007,0.01104610459077767,48
80,bursty,no_cancel,394,0.37055837563451777,5.882570352170575,16.398010607043595,5.906438821300926,0.36019240155655685,119
80,bursty,queued_only,394,0.4416243654822335,5.907921748272315,15.167082736439484,2.7153082140166487,0.17902639955230276,119
80,bursty,cooperative_1000ms,394,0.4720812182741117,5.8485817832950815,14.590276415203109,1.3060304738576114,0.08951375811473483,117
80,bursty,cooperative_250ms,394,0.48984771573604063,5.897786461680141,14.325549594747732,0.33961987169497465,0.023707283929929757,113
80,no_timeout_control,no_cancel,465,1,12.59878527686243,16.871150315211285,0,0,76
80,no_timeout_control,queued_only,465,1,12.59878527686243,16.871150315211285,0,0,76
80,no_timeout_control,cooperative_1000ms,465,1,12.59878527686243,16.871150315211285,0,0,76
80,no_timeout_control,cooperative_250ms,465,1,12.59878527686243,16.871150315211285,0,0,76
81,steady,no_cancel,487,0.24229979466119098,5.828716099109386,16.67172223463641,7.222505252107668,0.4332189050692388,135
81,steady,queued_only,487,0.2997946611909651,5.836328204078939,16.184026009646885,3.499258344726375,0.2162168018415539,83
81,steady,cooperative_1000ms,487,0.4271047227926078,5.853177119299517,15.584544095800904,0.9263815943640851,0.059442328801500785,82
81,steady,cooperative_250ms,487,0.46611909650924027,5.848534726668717,15.338069913355417,0.23566705493835158,0.015364844225488089,81
81,bursty,no_cancel,392,0.39540816326530615,5.909191238060771,16.65335783297207,5.4663331008408935,0.3282420972194612,117
81,bursty,queued_only,392,0.42346938775510207,5.887563324497847,15.307476988949972,3.0236391859386567,0.19752694634924717,116
81,bursty,cooperative_1000ms,392,0.4387755102040816,5.832199894815204,14.645534536949457,1.341597590536268,0.09160454930146317,114
81,bursty,cooperative_250ms,392,0.45663265306122447,5.847718155936889,14.34786159424592,0.3542773114682092,0.024691993935199993,114
81,no_timeout_control,no_cancel,418,1,10.11323397513786,16.597025997104332,0,0,36
81,no_timeout_control,queued_only,418,1,10.11323397513786,16.597025997104332,0,0,36
81,no_timeout_control,cooperative_1000ms,418,1,10.11323397513786,16.597025997104332,0,0,36
81,no_timeout_control,cooperative_250ms,418,1,10.11323397513786,16.597025997104332,0,0,36
82,steady,no_cancel,490,0.2795918367346939,5.9121456678661275,16.928035461036924,6.064264088617771,0.35823791263763727,129
82,steady,queued_only,490,0.3510204081632653,5.9121456678661275,16.53781474172167,3.323723647439078,0.20097719676675138,89
82,steady,cooperative_1000ms,490,0.463265306122449,5.891884544065761,15.88239440063928,0.8733088982641385,0.05498597228066488,75
82,steady,cooperative_250ms,490,0.5122448979591837,5.921872327761079,15.604711712370909,0.21117616245710913,0.013532846126833314,66
82,bursty,no_cancel,367,0.3542234332425068,5.857004841591163,16.88583122553392,5.265340089486661,0.3118200116512283,107
82,bursty,queued_only,367,0.3923705722070845,5.889404237488748,15.990522465672287,3.2323314170156316,0.2021404506297184,107
82,bursty,cooperative_1000ms,367,0.4223433242506812,5.820884074658956,15.203526541936194,1.2886708103862918,0.08476130895234898,101
82,bursty,cooperative_250ms,367,0.44959128065395093,5.857004841591163,14.883923245480764,0.3275849686830094,0.022009315909531764,89
82,no_timeout_control,no_cancel,468,1,15.710987274375668,16.927893407849332,0,0,109
82,no_timeout_control,queued_only,468,1,15.710987274375668,16.927893407849332,0,0,109
82,no_timeout_control,cooperative_1000ms,468,1,15.710987274375668,16.927893407849332,0,0,109
82,no_timeout_control,cooperative_250ms,468,1,15.710987274375668,16.927893407849332,0,0,109
83,steady,no_cancel,484,0.3739669421487603,5.932058173127658,16.721456414055993,2.9751111698475863,0.17792177285147956,81
83,steady,queued_only,484,0.40082644628099173,5.932058173127658,16.453381822268966,2.2732622720405042,0.13816383139931382,81
83,steady,cooperative_1000ms,484,0.4834710743801653,5.856760489943355,15.793898586680486,0.7296928109103112,0.046200930498926034,70
83,steady,cooperative_250ms,484,0.5103305785123967,5.814439993121653,15.535479236113643,0.1946078470606961,0.012526671633554268,67
83,bursty,no_cancel,410,0.33414634146341465,5.715847853809282,16.70143998090056,6.148623894212479,0.36814932731811895,133
83,bursty,queued_only,410,0.37317073170731707,5.7700894325884295,15.227816158954786,3.4796578809162884,0.22850669095253423,118
83,bursty,cooperative_1000ms,410,0.4073170731707317,5.764554658814802,14.440208909981544,1.5233993315668368,0.1054970423948516,106
83,bursty,cooperative_250ms,410,0.4195121951219512,5.7700894325884295,14.120412241050735,0.40129432842520113,0.028419448495884698,101
83,no_timeout_control,no_cancel,453,1,12.151259502492366,16.934027165072486,0,0,70
83,no_timeout_control,queued_only,453,1,12.151259502492366,16.934027165072486,0,0,70
83,no_timeout_control,cooperative_1000ms,453,1,12.151259502492366,16.934027165072486,0,0,70
83,no_timeout_control,cooperative_250ms,453,1,12.151259502492366,16.934027165072486,0,0,70
84,steady,no_cancel,432,0.5069444444444444,5.817209268243857,16.843331712889167,2.167703259592445,0.12869800919099839,66
84,steady,queued_only,432,0.5185185185185185,5.817209268243857,16.695220249334735,1.8167931305596676,0.10882115380490787,66
84,steady,cooperative_1000ms,432,0.5578703703703703,5.837521572348514,16.110169762787507,0.5853719844882493,0.03633555655263088,66
84,steady,cooperative_250ms,432,0.5740740740740741,5.851886330591213,15.861248893122106,0.16054738957710946,0.010121989173672663,64
84,bursty,no_cancel,358,0.388268156424581,5.903768265604008,17.219280753592578,5.0934735172476735,0.2958005964439013,105
84,bursty,queued_only,358,0.41899441340782123,5.877901183293233,16.240577112992206,3.1914430991340166,0.19651044891630803,102
84,bursty,cooperative_1000ms,358,0.4441340782122905,5.882243680873131,15.338777016957241,1.2235214838785415,0.07976656043215967,91
84,bursty,cooperative_250ms,358,0.4553072625698324,5.853207808207628,15.023022987518281,0.32774117456348134,0.021815927116385404,89
84,no_timeout_control,no_cancel,472,1,13.435720899282103,16.86600126836178,0,0,89
84,no_timeout_control,queued_only,472,1,13.435720899282103,16.86600126836178,0,0,89
84,no_timeout_control,cooperative_1000ms,472,1,13.435720899282103,16.86600126836178,0,0,89
84,no_timeout_control,cooperative_250ms,472,1,13.435720899282103,16.86600126836178,0,0,89
85,steady,no_cancel,419,0.5441527446300716,5.697592823335555,16.482206909054455,3.720163401626378,0.22570784495993168,107
85,steady,queued_only,419,0.5775656324582339,5.697592823335555,16.164305709999937,1.707065804450109,0.10560712195600486,95
85,steady,cooperative_1000ms,419,0.6229116945107399,5.697592823335555,15.773199148057033,0.5501464182794883,0.03487855653856093,85
85,steady,cooperative_250ms,419,0.6372315035799523,5.697592823335555,15.581263334191622,0.14778088942047166,0.009484525500328356,83
85,bursty,no_cancel,381,0.3910761154855643,5.851209010216067,16.246664497696703,5.531696857550835,0.34048200221867486,153
85,bursty,queued_only,381,0.4461942257217848,5.88499921420555,14.614780654019718,2.642051126775945,0.18077938966872298,131
85,bursty,cooperative_1000ms,381,0.45931758530183725,5.8546189727900355,13.997195403201475,1.354880751131783,0.09679658760939289,118
85,bursty,cooperative_250ms,381,0.47506561679790027,5.8546189727900355,13.7296515789303,0.38405105488145036,0.02797238172240438,108
85,no_timeout_control,no_cancel,479,1,19.659740942932245,16.92156985624404,0,0,137
85,no_timeout_control,queued_only,479,1,19.659740942932245,16.92156985624404,0,0,137
85,no_timeout_control,cooperative_1000ms,479,1,19.659740942932245,16.92156985624404,0,0,137
85,no_timeout_control,cooperative_250ms,479,1,19.659740942932245,16.92156985624404,0,0,137
86,steady,no_cancel,423,0.5319148936170213,5.824991003606243,16.922779215552925,1.5749317930546984,0.09306578860328409,55
86,steady,queued_only,423,0.5319148936170213,5.7925445913213025,16.901709025881864,1.505992608603385,0.08910297806554557,55
86,steady,cooperative_1000ms,423,0.5839243498817966,5.803515840243037,16.401898432469114,0.4484705475689474,0.027342599968864418,43
86,steady,cooperative_250ms,423,0.5981087470449172,5.824991003606243,16.17194091405261,0.12673038617304408,0.00783643638364531,38
86,bursty,no_cancel,371,0.41509433962264153,5.840570761953643,17.016039459856813,4.045471431974176,0.23774459629798117,97
86,bursty,queued_only,371,0.4743935309973046,5.840570761953643,16.26734505232459,2.498199646958141,0.15357144260004188,97
86,bursty,cooperative_1000ms,371,0.49056603773584906,5.7619915168927776,15.533231660424828,1.059441610341858,0.06820484194805879,95
86,bursty,cooperative_250ms,371,0.5013477088948787,5.762384266611804,15.22147912610923,0.2905535713471073,0.0190883927205684,89
86,no_timeout_control,no_cancel,465,1,12.088875267598326,16.69151818437148,0,0,73
86,no_timeout_control,queued_only,465,1,12.088875267598326,16.69151818437148,0,0,73
86,no_timeout_control,cooperative_1000ms,465,1,12.088875267598326,16.69151818437148,0,0,73
86,no_timeout_control,cooperative_250ms,465,1,12.088875267598326,16.69151818437148,0,0,73
87,steady,no_cancel,405,0.6320987654320988,5.77921012603781,16.76724794715882,0.9679806372844082,0.05773044212949871,42
87,steady,queued_only,405,0.6320987654320988,5.77921012603781,16.76724794715882,0.9679806372844082,0.05773044212949871,42
87,steady,cooperative_1000ms,405,0.6469135802469136,5.855408330111459,16.25846199631285,0.3739817458860602,0.023002283116993053,42
87,steady,cooperative_250ms,405,0.654320987654321,5.828015675596589,16.038731323724026,0.11315236010653376,0.007054944547837277,42
87,bursty,no_cancel,334,0.32335329341317365,5.903453383200443,16.76126596171958,4.986753189558365,0.29751650030179233,111
87,bursty,queued_only,334,0.36227544910179643,5.88228099588315,15.956672670239632,3.0731068673262487,0.19259070677421486,86
87,bursty,cooperative_1000ms,334,0.38622754491017963,5.897460873373916,15.211832479960659,1.3365361951908774,0.08786161673497038,83
87,bursty,cooperative_250ms,334,0.4101796407185629,5.88228099588315,14.85419637800313,0.34225246269187976,0.023040792916855814,81
87,no_timeout_control,no_cancel,438,1,11.632182935418527,16.80150322545624,0,0,64
87,no_timeout_control,queued_only,438,1,11.632182935418527,16.80150322545624,0,0,64
87,no_timeout_control,cooperative_1000ms,438,1,11.632182935418527,16.80150322545624,0,0,64
87,no_timeout_control,cooperative_250ms,438,1,11.632182935418527,16.80150322545624,0,0,64
88,steady,no_cancel,426,0.6408450704225352,5.848119935598277,16.704881103207256,0.780824643544007,0.04674230476229445,46
88,steady,queued_only,426,0.6408450704225352,5.848119935598277,16.704881103207256,0.780824643544007,0.04674230476229445,46
88,steady,cooperative_1000ms,426,0.6619718309859155,5.829183600159297,16.30994487319292,0.3277622468248882,0.020095852522689965,45
88,steady,cooperative_250ms,426,0.6690140845070423,5.829183600159297,16.109111577557865,0.1005280532558445,0.006240446766530157,42
88,bursty,no_cancel,350,0.43142857142857144,5.829183600159297,16.673670361216058,4.755084204587308,0.2851852112686547,116
88,bursty,queued_only,350,0.4714285714285714,5.829183600159297,15.608326316800781,2.902740127374299,0.1859738237436639,116
88,bursty,cooperative_1000ms,350,0.49142857142857144,5.8193292974236215,14.948165568664228,1.2386586651302318,0.08286359014692922,111
88,bursty,cooperative_250ms,350,0.4942857142857143,5.8193292974236215,14.676994476905152,0.3240823988496437,0.0220809784564272,102
88,no_timeout_control,no_cancel,418,1,9.888484083565459,16.49912152930743,0,0,48
88,no_timeout_control,queued_only,418,1,9.888484083565459,16.49912152930743,0,0,48
