load_per_second,fault_shape,policy,repeat,requests,success_rate,attempt_amplification,p95_latency_seconds,peak_attempts_per_second,overload_failures,fault_failures,retries_denied,bad_tick_fraction
85,correlated,exponential_no_jitter,193,25411,0.9717838731258116,1.2217937113848334,0.5,245,5323,1030,0,0.048
85,correlated,exponential_full_jitter,193,25411,0.9698162213214749,1.1990870095627877,0.30000000000000004,266,4766,1060,0,0.048
85,correlated,budgeted_full_jitter,193,25411,0.9483294636181181,1.0857502656329936,0.2,127,2597,895,1289,0.048
85,correlated,no_retry,194,25326,0.8994708994708994,1.0,0.0,113,1688,858,0,0.048
85,correlated,immediate_three,194,25326,0.9640290610439864,1.2078101555713496,0.1,280,5100,1074,0,0.048
85,correlated,exponential_no_jitter,194,25326,0.9720050540946064,1.220840243228303,0.5,237,5273,1029,0,0.048
85,correlated,exponential_full_jitter,194,25326,0.970623075100687,1.1943457316591646,0.30000000000000004,256,4586,1080,0,0.048
85,correlated,budgeted_full_jitter,194,25326,0.9479981047145226,1.0863539445628998,0.1,132,2606,898,1285,0.048
85,correlated,no_retry,195,25593,0.8856718634001485,1.0,0.0,115,1799,1127,0,0.06433333333333334
85,correlated,immediate_three,195,25593,0.9500644707537217,1.2530379400617355,0.1,262,6281,1473,0,0.06433333333333334
85,correlated,exponential_no_jitter,195,25593,0.959012229906615,1.2627280897120305,0.5,240,6365,1408,0,0.06433333333333334
85,correlated,exponential_full_jitter,195,25593,0.9589731567225414,1.2365490563826047,0.30000000000000004,259,5650,1454,0,0.06433333333333334
85,correlated,budgeted_full_jitter,195,25593,0.9334192943382956,1.086898761380065,0.1,134,2715,1213,1659,0.06433333333333334
85,correlated,no_retry,196,25608,0.9074898469228366,1.0,0.0,114,1825,544,0,0.03
85,correlated,immediate_three,196,25608,0.9731333958138082,1.2042330521711966,0.1,255,5255,663,0,0.03
85,correlated,exponential_no_jitter,196,25608,0.9806701030927835,1.2061855670103092,0.5,240,5131,644,0,0.03
85,correlated,exponential_full_jitter,196,25608,0.9810606060606061,1.185801312089972,0.30000000000000004,245,4595,648,0,0.03
85,correlated,budgeted_full_jitter,196,25608,0.9540378006872853,1.0880584192439862,0.1,128,2842,590,1148,0.03
85,correlated,no_retry,197,25686,0.9019699447169665,1.0,0.0,116,1831,687,0,0.03833333333333333
85,correlated,immediate_three,197,25686,0.9654286381686522,1.2144358794674142,0.1,306,5534,862,0,0.03833333333333333
85,correlated,exponential_no_jitter,197,25686,0.9726699369306236,1.2270886864439772,0.5,276,5676,859,0,0.03833333333333333
85,correlated,exponential_full_jitter,197,25686,0.9744997274780036,1.2015105504944328,0.30000000000000004,281,4983,848,0,0.03833333333333333
85,correlated,budgeted_full_jitter,197,25686,0.9487269329595889,1.08681772171611,0.1,132,2819,728,1288,0.03833333333333333
85,correlated,no_retry,198,25393,0.8931201512227779,1.0,0.0,116,1747,967,0,0.055
85,correlated,immediate_three,198,25393,0.9575867365021856,1.2290001181427952,0.1,246,5650,1242,0,0.055
85,correlated,exponential_no_jitter,198,25393,0.9687315401882408,1.2242744063324538,0.5,227,5335,1154,0,0.055
85,correlated,exponential_full_jitter,198,25393,0.9665262080100815,1.2164376009136375,0.30000000000000004,233,5132,1214,0,0.055
85,correlated,budgeted_full_jitter,198,25393,0.9413617926200134,1.0884889536486433,0.2,134,2705,1031,1463,0.055
85,correlated,no_retry,199,25286,0.8920351182472515,1.0,0.0,115,1621,1109,0,0.06433333333333334
85,correlated,immediate_three,199,25286,0.9488649845764454,1.239816499248596,0.1,269,5864,1493,0,0.06433333333333334
85,correlated,exponential_no_jitter,199,25286,0.9580795697223761,1.2397769516728625,0.5,260,5632,1491,0,0.06433333333333334
85,correlated,exponential_full_jitter,199,25286,0.9593055445701179,1.2192517598671202,0.30000000000000004,262,5113,1460,0,0.06433333333333334
85,correlated,budgeted_full_jitter,199,25286,0.9364074982203591,1.0829708138891085,0.1,130,2509,1197,1575,0.06433333333333334
60,none,no_retry,0,17912,0.9890576150066994,1.0,0.0,87,196,0,0,0.0
60,none,immediate_three,0,17912,0.9999441715051363,1.0124497543546227,0.0,92,224,0,0,0.0
60,none,exponential_no_jitter,0,17912,1.0,1.0123939258597587,0.0,89,222,0,0,0.0
60,none,exponential_full_jitter,0,17912,1.0,1.011835640911121,0.0,92,212,0,0,0.0
60,none,budgeted_full_jitter,0,17912,1.0,1.012058954890576,0.0,94,216,0,0,0.0
60,none,no_retry,1,17976,0.9887071651090342,1.0,0.0,91,203,0,0,0.0
60,none,immediate_three,1,17976,0.9999443702714731,1.0139074321317312,0.0,106,251,0,0,0.0
60,none,exponential_no_jitter,1,17976,1.0,1.0133511348464619,0.0,95,240,0,0,0.0
60,none,exponential_full_jitter,1,17976,1.0,1.0133511348464619,0.0,101,240,0,0,0.0
60,none,budgeted_full_jitter,1,17976,1.0,1.0127392078326658,0.0,98,229,0,0,0.0
60,none,no_retry,2,17957,0.9877485103302334,1.0,0.0,92,220,0,0,0.0
60,none,immediate_three,2,17957,0.9997772456423679,1.01470178760372,0.0,107,268,0,0,0.0
60,none,exponential_no_jitter,2,17957,0.9999443114105919,1.0142562788884557,0.0,97,257,0,0,0.0
60,none,exponential_full_jitter,2,17957,0.9999443114105919,1.0140335245308236,0.0,105,253,0,0,0.0
60,none,budgeted_full_jitter,2,17957,1.0,1.0142005902990476,0.0,102,255,0,0,0.0
60,none,no_retry,3,18085,0.9880564003317667,1.0,0.0,86,216,0,0,0.0
60,none,immediate_three,3,18085,1.0,1.0147083218136577,0.0,93,266,0,0,0.0
60,none,exponential_no_jitter,3,18085,0.9999447055570915,1.0148189106994747,0.0,87,269,0,0,0.0
60,none,exponential_full_jitter,3,18085,1.0,1.013270666298037,0.0,87,240,0,0,0.0
60,none,budgeted_full_jitter,3,18085,1.0,1.0130494885264032,0.0,87,236,0,0,0.0
60,none,no_retry,4,18085,0.9874481614597733,1.0,0.0,86,227,0,0,0.0
60,none,immediate_three,4,18085,1.0,1.0162012717721869,0.0,105,293,0,0,0.0
60,none,exponential_no_jitter,4,18085,0.9999447055570915,1.0145977329278408,0.0,88,265,0,0,0.0
60,none,exponential_full_jitter,4,18085,1.0,1.0144318495991154,0.0,94,261,0,0,0.0
60,none,budgeted_full_jitter,4,18085,1.0,1.0142106718274813,0.0,93,257,0,0,0.0
60,none,no_retry,5,18084,0.9857885423578854,1.0,0.0,88,257,0,0,0.0
60,none,immediate_three,5,18084,1.0,1.0162021676620216,0.0,95,293,0,0,0.0
60,none,exponential_no_jitter,5,18084,1.0,1.017750497677505,0.0,92,321,0,0,0.0
60,none,exponential_full_jitter,5,18084,1.0,1.0160362751603627,0.0,95,290,0,0,0.0
60,none,budgeted_full_jitter,5,18084,1.0,1.0159809776598099,0.0,95,289,0,0,0.0
60,none,no_retry,6,17705,0.9862750635413725,1.0,0.0,88,243,0,0,0.0
60,none,immediate_three,6,17705,1.0,1.015758260378424,0.0,91,279,0,0,0.0
60,none,exponential_no_jitter,6,17705,1.0,1.0158712228184128,0.0,89,281,0,0,0.0
60,none,exponential_full_jitter,6,17705,1.0,1.015249929398475,0.0,90,270,0,0,0.0
60,none,budgeted_full_jitter,6,17705,0.9999435187800056,1.015419373058458,0.0,90,274,0,0,0.0
60,none,no_retry,7,18199,0.9887356448156492,1.0,0.0,90,205,0,0,0.0
60,none,immediate_three,7,18199,1.0,1.0128029012583109,0.0,93,233,0,0,0.0
60,none,exponential_no_jitter,7,18199,0.99978020770372,1.013352381999011,0.0,91,247,0,0,0.0
60,none,exponential_full_jitter,7,18199,1.0,1.0119237320731909,0.0,93,217,0,0,0.0
60,none,budgeted_full_jitter,7,18199,1.0,1.011758887850981,0.0,93,214,0,0,0.0
60,none,no_retry,8,18044,0.9869208601197074,1.0,0.0,85,236,0,0,0.0
60,none,immediate_three,8,18044,1.0,1.0155176235867878,0.0,95,280,0,0,0.0
60,none,exponential_no_jitter,8,18044,0.9999445799157615,1.0155730436710264,0.0,90,282,0,0,0.0
60,none,exponential_full_jitter,8,18044,1.0,1.0145200620704944,0.0,90,262,0,0,0.0
60,none,budgeted_full_jitter,8,18044,1.0,1.0146309022389715,0.0,92,264,0,0,0.0
60,none,no_retry,9,17960,0.987305122494432,1.0,0.0,93,228,0,0,0.0
60,none,immediate_three,9,17960,0.9998329621380846,1.0144209354120268,0.0,99,262,0,0,0.0
60,none,exponential_no_jitter,9,17960,1.0,1.014977728285078,0.0,94,269,0,0,0.0
60,none,exponential_full_jitter,9,17960,1.0,1.0144209354120268,0.0,96,259,0,0,0.0
60,none,budgeted_full_jitter,9,17960,1.0,1.0139755011135858,0.0,96,251,0,0,0.0
60,none,no_retry,10,18110,0.9877415792379901,1.0,0.0,85,222,0,0,0.0
60,none,immediate_three,10,18110,0.9999447818884594,1.0135836554389839,0.0,93,247,0,0,0.0
60,none,exponential_no_jitter,10,18110,0.9999447818884594,1.014246272777471,0.0,91,259,0,0,0.0
60,none,exponential_full_jitter,10,18110,1.0,1.0135836554389839,0.0,94,246,0,0,0.0
60,none,budgeted_full_jitter,10,18110,1.0,1.014356709000552,0.0,97,260,0,0,0.0
60,none,no_retry,11,18121,0.9892941890624137,1.0,0.0,86,194,0,0,0.0
60,none,immediate_three,11,18121,1.0,1.0119750565642072,0.0,93,217,0,0,0.0
60,none,exponential_no_jitter,11,18121,0.9999448154075382,1.012526902488825,0.0,90,228,0,0,0.0
60,none,exponential_full_jitter,11,18121,1.0,1.0119198719717455,0.0,93,216,0,0,0.0
60,none,budgeted_full_jitter,11,18121,1.0,1.0119198719717455,0.0,99,216,0,0,0.0
60,none,no_retry,12,18207,0.9872027242269457,1.0,0.0,85,233,0,0,0.0
60,none,immediate_three,12,18207,1.0,1.015268852639095,0.0,94,278,0,0,0.0
60,none,exponential_no_jitter,12,18207,1.0,1.0149942329873125,0.0,87,273,0,0,0.0
60,none,exponential_full_jitter,12,18207,1.0,1.0141703740319656,0.0,90,258,0,0,0.0
60,none,budgeted_full_jitter,12,18207,0.9999450760696436,1.0142802218926787,0.0,90,261,0,0,0.0
60,none,no_retry,13,17838,0.9857046754120418,1.0,0.0,87,255,0,0,0.0
60,none,immediate_three,13,17838,1.0,1.0163134880591995,0.0,100,291,0,0,0.0
60,none,exponential_no_jitter,13,17838,1.0,1.0162013678663526,0.0,96,289,0,0,0.0
60,none,exponential_full_jitter,13,17838,1.0,1.015472586612849,0.0,96,276,0,0,0.0
60,none,budgeted_full_jitter,13,17838,1.0,1.015640766902119,0.0,101,279,0,0,0.0
60,none,no_retry,14,18289,0.9864399365738968,1.0,0.0,90,248,0,0,0.0
60,none,immediate_three,14,18289,0.9998906446497895,1.0156378150801029,0.0,101,288,0,0,0.0
60,none,exponential_no_jitter,14,18289,1.0,1.015911203455629,0.0,91,291,0,0,0.0
60,none,exponential_full_jitter,14,18289,1.0,1.015473782054787,0.0,94,283,0,0,0.0
60,none,budgeted_full_jitter,14,18289,1.0,1.015473782054787,0.0,95,283,0,0,0.0
60,none,no_retry,15,17938,0.9874567956293901,1.0,0.0,84,225,0,0,0.0
60,none,immediate_three,15,17938,1.0,1.0147731073698294,0.0,92,265,0,0,0.0
60,none,exponential_no_jitter,15,17938,1.0,1.0142156316200246,0.0,88,255,0,0,0.0
60,none,exponential_full_jitter,15,17938,1.0,1.0139926413201026,0.0,89,251,0,0,0.0
60,none,budgeted_full_jitter,15,17938,1.0,1.0142156316200246,0.0,93,255,0,0,0.0
60,none,no_retry,16,17722,0.9905766843471392,1.0,0.0,89,167,0,0,0.0
60,none,immediate_three,16,17722,1.0,1.0111161268479856,0.0,98,197,0,0,0.0
60,none,exponential_no_jitter,16,17722,1.0,1.0101004401309108,0.0,89,179,0,0,0.0
60,none,exponential_full_jitter,16,17722,1.0,1.010608283489448,0.0,95,188,0,0,0.0
60,none,budgeted_full_jitter,16,17722,1.0,1.0103261482902608,0.0,93,183,0,0,0.0
60,none,no_retry,17,18021,0.9879030020531602,1.0,0.0,90,218,0,0,0.0
60,none,immediate_three,17,18021,1.0,1.014372121413906,0.0,94,259,0,0,0.0
60,none,exponential_no_jitter,17,18021,1.0,1.0139281948837466,0.0,91,251,0,0,0.0
60,none,exponential_full_jitter,17,18021,1.0,1.0136507408023971,0.0,94,246,0,0,0.0
60,none,budgeted_full_jitter,17,18021,1.0,1.0133732867210477,0.0,93,241,0,0,0.0
60,none,no_retry,18,18174,0.9860239903158358,1.0,0.0,85,254,0,0,0.0
60,none,immediate_three,18,18174,1.0,1.0161769560911191,0.0,102,294,0,0,0.0
60,none,exponential_no_jitter,18,18174,0.9998899526796523,1.016672169032684,0.0,98,305,0,0,0.0
60,none,exponential_full_jitter,18,18174,1.0,1.0156817431495544,0.0,98,285,0,0,0.0
60,none,budgeted_full_jitter,18,18174,1.0,1.0154616485088588,0.0,97,281,0,0,0.0
60,none,no_retry,19,18197,0.9863713798977853,1.0,0.0,88,248,0,0,0.0
60,none,immediate_three,19,18197,0.9999450458866846,1.016431279881299,0.0,96,300,0,0,0.0
60,none,exponential_no_jitter,19,18197,0.9997801835467385,1.0169258669011376,0.0,92,312,0,0,0.0
60,none,exponential_full_jitter,19,18197,1.0,1.01511238116173,0.0,96,275,0,0,0.0
60,none,budgeted_full_jitter,19,18197,1.0,1.0152772435016761,0.0,97,278,0,0,0.0
60,none,no_retry,20,17991,0.9863820799288533,1.0,0.0,85,245,0,0,0.0
60,none,immediate_three,20,17991,1.0,1.0163970874326052,0.0,93,295,0,0,0.0
60,none,exponential_no_jitter,20,17991,1.0,1.0159524206547719,0.0,91,287,0,0,0.0
60,none,exponential_full_jitter,20,17991,1.0,1.015063087099105,0.0,90,271,0,0,0.0
60,none,budgeted_full_jitter,20,17991,1.0,1.0151186704463342,0.0,91,272,0,0,0.0
60,none,no_retry,21,18067,0.9871589085072231,1.0,0.0,82,232,0,0,0.0
60,none,immediate_three,21,18067,1.0,1.015165771849228,0.0,89,274,0,0,0.0
60,none,exponential_no_jitter,21,18067,1.0,1.0155532185753031,0.0,85,281,0,0,0.0
60,none,exponential_full_jitter,21,18067,1.0,1.0143908783970776,0.0,87,260,0,0,0.0
60,none,budgeted_full_jitter,21,18067,1.0,1.01372668400952,0.0,86,248,0,0,0.0
60,none,no_retry,22,17996,0.9877750611246944,1.0,0.0,89,220,0,0,0.0
60,none,immediate_three,22,17996,1.0,1.0145032229384308,0.0,94,261,0,0,0.0
60,none,exponential_no_jitter,22,17996,0.9999444320960214,1.0141698155145589,0.0,93,256,0,0,0.0
60,none,exponential_full_jitter,22,17996,1.0,1.0135585685707935,0.0,95,244,0,0,0.0
60,none,budgeted_full_jitter,22,17996,1.0,1.0132251611469216,0.0,94,238,0,0,0.0
60,none,no_retry,23,18214,0.9872076424728231,1.0,0.0,86,233,0,0,0.0
60,none,immediate_three,23,18214,1.0,1.0143296365433183,0.0,89,261,0,0,0.0
60,none,exponential_no_jitter,23,18214,1.0,1.0143296365433183,0.0,89,261,0,0,0.0
60,none,exponential_full_jitter,23,18214,1.0,1.0144943450093336,0.0,91,264,0,0,0.0
60,none,budgeted_full_jitter,23,18214,1.0,1.0137257055012627,0.0,90,250,0,0,0.0
60,none,no_retry,24,17967,0.9887571659152892,1.0,0.0,82,202,0,0,0.0
60,none,immediate_three,24,17967,1.0,1.0124673011632437,0.0,91,224,0,0,0.0
60,none,exponential_no_jitter,24,17967,1.0,1.0121333555963712,0.0,88,218,0,0,0.0
60,none,exponential_full_jitter,24,17967,1.0,1.0119663828129348,0.0,89,215,0,0,0.0
60,none,budgeted_full_jitter,24,17967,1.0,1.012411643568765,0.0,88,223,0,0,0.0
60,none,no_retry,25,17776,0.988073807380738,1.0,0.0,89,212,0,0,0.0
60,none,immediate_three,25,17776,0.9999437443744374,1.0142889288928894,0.0,96,255,0,0,0.0
60,none,exponential_no_jitter,25,17776,1.0,1.013163816381638,0.0,90,234,0,0,0.0
60,none,exponential_full_jitter,25,17776,1.0,1.0131075607560756,0.0,93,233,0,0,0.0
60,none,budgeted_full_jitter,25,17776,1.0,1.013051305130513,0.0,92,232,0,0,0.0
60,none,no_retry,26,18189,0.9854307548518335,1.0,0.0,89,265,0,0,0.0
60,none,immediate_three,26,18189,1.0,1.0179229204464237,0.0,93,326,0,0,0.0
60,none,exponential_no_jitter,26,18189,1.0,1.017153224476332,0.0,91,312,0,0,0.0
60,none,exponential_full_jitter,26,18189,1.0,1.015943702237616,0.0,91,290,0,0,0.0
60,none,budgeted_full_jitter,26,18189,1.0,1.016273571939084,0.0,91,296,0,0,0.0
60,none,no_retry,27,17910,0.9878280290340592,1.0,0.0,84,218,0,0,0.0
60,none,immediate_three,27,17910,0.9998883305415969,1.0147403685092127,0.0,92,266,0,0,0.0
60,none,exponential_no_jitter,27,17910,1.0,1.0137911781127862,0.0,86,247,0,0,0.0
60,none,exponential_full_jitter,27,17910,1.0,1.01356783919598,0.0,90,243,0,0,0.0
60,none,budgeted_full_jitter,27,17910,1.0,1.0137353433835845,0.0,90,246,0,0,0.0
60,none,no_retry,28,18219,0.9875953674735166,1.0,0.0,95,226,0,0,0.0
60,none,immediate_three,28,18219,1.0,1.0149294692354136,0.0,109,272,0,0,0.0
60,none,exponential_no_jitter,28,18219,1.0,1.0140512651627422,0.0,99,256,0,0,0.0
60,none,exponential_full_jitter,28,18219,1.0,1.0139963774082001,0.0,106,255,0,0,0.0
60,none,budgeted_full_jitter,28,18219,1.0,1.01427081618091,0.0,101,260,0,0,0.0
60,none,no_retry,29,17924,0.9882838652086587,1.0,0.0,82,210,0,0,0.0
60,none,immediate_three,29,17924,0.999944208881946,1.0135014505690694,0.0,93,243,0,0,0.0
60,none,exponential_no_jitter,29,17924,1.0,1.0132782860968534,0.0,88,238,0,0,0.0
60,none,exponential_full_jitter,29,17924,1.0,1.0136130328051773,0.0,95,244,0,0,0.0
60,none,budgeted_full_jitter,29,17924,1.0,1.0130551216246373,0.0,93,234,0,0,0.0
60,none,no_retry,30,17902,0.9877108702938219,1.0,0.0,88,220,0,0,0.0
60,none,immediate_three,30,17902,0.9998882806390348,1.0149703943693442,0.0,108,270,0,0,0.0
60,none,exponential_no_jitter,30,17902,1.0,1.0145793766059659,0.0,98,261,0,0,0.0
60,none,exponential_full_jitter,30,17902,1.0,1.0135739023572785,0.0,97,243,0,0,0.0
60,none,budgeted_full_jitter,30,17902,0.9998882806390348,1.013797341079209,0.0,97,249,0,2,0.0
60,none,no_retry,31,17697,0.9881900887156015,1.0,0.0,86,209,0,0,0.0
60,none,immediate_three,31,17697,0.999943493247443,1.0133921003559925,0.0,98,238,0,0,0.0
60,none,exponential_no_jitter,31,17697,1.0,1.0136746341187772,0.0,93,242,0,0,0.0
60,none,exponential_full_jitter,31,17697,1.0,1.0130530598406509,0.0,93,231,0,0,0.0
60,none,budgeted_full_jitter,31,17697,1.0,1.0126575125727524,0.0,94,224,0,0,0.0
60,none,no_retry,32,18013,0.9881752067950924,1.0,0.0,85,213,0,0,0.0
60,none,immediate_three,32,18013,1.0,1.0134347415755287,0.0,99,242,0,0,0.0
60,none,exponential_no_jitter,32,18013,1.0,1.014489535335591,0.0,92,261,0,0,0.0
60,none,exponential_full_jitter,32,18013,1.0,1.0136568034197524,0.0,94,246,0,0,0.0
60,none,budgeted_full_jitter,32,18013,1.0,1.0132126797313052,0.0,96,238,0,0,0.0
60,none,no_retry,33,17759,0.9893011993918577,1.0,0.0,88,190,0,0,0.0
60,none,immediate_three,33,17759,1.0,1.0117686806689565,0.0,98,209,0,0,0.0
60,none,exponential_no_jitter,33,17759,1.0,1.0128385607297707,0.0,95,228,0,0,0.0
60,none,exponential_full_jitter,33,17759,1.0,1.0114871332845319,0.0,97,204,0,0,0.0
60,none,budgeted_full_jitter,33,17759,1.0,1.0119376090996115,0.0,97,212,0,0,0.0
60,none,no_retry,34,18068,0.9860526898383883,1.0,0.0,89,252,0,0,0.0
