model,pattern,rate,repeat,policy,throughput_rps,drop_rate,p50_ms,p95_ms,p99_ms,slo_attainment,mean_batch_size
no-batch-efficiency-control,bursty,90,46,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,46,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,46,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,46,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,47,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,47,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,47,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,47,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,47,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,47,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,47,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,48,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,48,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,48,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,48,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,48,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,48,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,48,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,49,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,49,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,49,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,49,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,49,b8-5ms,89.92,0,99.19999999999345,102,102,0,8
no-batch-efficiency-control,bursty,90,49,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,49,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,50,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,50,b4-now,89.92,0,55.599999999996726,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,50,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,50,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,50,b8-5ms,89.92,0,99.19999999999345,102,102,0,8
no-batch-efficiency-control,bursty,90,50,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,50,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,51,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,51,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,51,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,51,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,51,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,51,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,51,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,52,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,52,b4-now,89.92,0,55.599999999996726,97.19999999999709,97.19999999999709,0.0625,3.1994082840236686
no-batch-efficiency-control,bursty,90,52,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,3.9992603550295858
no-batch-efficiency-control,bursty,90,52,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.332347140039448
no-batch-efficiency-control,bursty,90,52,b8-5ms,89.92,0,99.19999999999709,102,102,0,7.9985207100591715
no-batch-efficiency-control,bursty,90,52,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,7.9985207100591715
no-batch-efficiency-control,bursty,90,52,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,15.997041420118343
no-batch-efficiency-control,bursty,90,53,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,53,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,53,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,53,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,53,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,53,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,53,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,54,single,89.94,0,48.40000000001237,96.40000000002328,96.40000000002328,0.2501667778519013,1
no-batch-efficiency-control,bursty,90,54,b4-now,89.94,0,55.20000000000073,97.19999999999709,97.19999999999709,0.06270847231487658,3.198695136417556
no-batch-efficiency-control,bursty,90,54,b4-2ms,89.94,0,50.80000000000109,98.79999999998836,98.79999999999563,0.00022237046920169,3.9977761304670127
no-batch-efficiency-control,bursty,90,54,b8-2ms,89.94,0,86.80000000000291,98.80000000000291,98.80000000000291,0.00022237046920169,5.32905138339921
no-batch-efficiency-control,bursty,90,54,b8-5ms,89.94,0,54,102,102,0.00022237046920169,7.989629629629629
no-batch-efficiency-control,bursty,90,54,b16-5ms,89.94,0,86.20000000000073,102.19999999999709,102.20000000000073,0.00022237046920169,7.989629629629629
no-batch-efficiency-control,bursty,90,54,b16-10ms,89.94,0,105.20000000000437,108.40000000000146,108.40000000000146,0.00022237046920169,15.955621301775148
no-batch-efficiency-control,bursty,90,55,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,55,b4-now,89.92,0,55.599999999996726,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,55,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,55,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,55,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,55,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,55,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,56,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,56,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,56,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,56,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,56,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,56,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,56,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,57,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,57,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,57,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,57,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,57,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,57,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,57,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,58,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,58,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,58,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,58,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,58,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,58,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,58,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,59,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,59,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,59,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,59,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,59,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,59,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,59,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,140,0,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24456521739130435,1
no-batch-efficiency-control,bursty,140,0,b4-now,139.84,0,55.599999999998545,97.19999999999709,99.90699131925612,0.058066361556064074,3.252032520325203
no-batch-efficiency-control,bursty,140,0,b4-2ms,139.84,0,61.34127335238736,98.79999999998836,101.10699131925685,0.0018592677345537758,3.9829302987197726
no-batch-efficiency-control,bursty,140,0,b8-2ms,139.84,0,86.80000000000291,98.80000000000291,104.20091925411543,0.004862700228832952,5.486610058785108
no-batch-efficiency-control,bursty,140,0,b8-5ms,139.84,0,74.73046783133032,102,105.00091925411107,0.004433638443935926,7.734806629834254
no-batch-efficiency-control,bursty,140,0,b16-5ms,139.84,0,87,106.73915502598538,110.50699131925467,0.005148741418764302,8.341608738828203
no-batch-efficiency-control,bursty,140,0,b16-10ms,139.84,0,104.80000000000291,108.40000000000146,111.50699131925285,0.005720823798627002,13.861386138613861
no-batch-efficiency-control,bursty,140,1,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2432933789954338,1
no-batch-efficiency-control,bursty,140,1,b4-now,140.16,0,55.599999999998545,97.19999999999709,100.52938592304417,0.059931506849315065,3.2570763861962
no-batch-efficiency-control,bursty,140,1,b4-2ms,140.16,0,61.906574205931975,98.79999999998836,101.72938592304126,0.003852739726027397,3.9735099337748343
no-batch-efficiency-control,bursty,140,1,b8-2ms,140.16,0,86.80000000000291,98.80000000000291,104.99500176502261,0.0021404109589041095,5.51543007222587
no-batch-efficiency-control,bursty,140,1,b8-5ms,140.16,0,70.29599351372235,102,105.7950017650237,0.004280821917808219,7.763401109057301
no-batch-efficiency-control,bursty,140,1,b16-5ms,140.16,0,87,107.23553071447532,111.40270070391125,0.0048515981735159815,8.391608391608392
no-batch-efficiency-control,bursty,140,1,b16-10ms,140.16,0,105.20000000000073,108.52804873702553,112.40270070391125,0.0048515981735159815,13.976705490848586
no-batch-efficiency-control,bursty,140,2,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24470823798627003,1
no-batch-efficiency-control,bursty,140,2,b4-now,139.84,0,55.599999999998545,97.19999999999709,100.18055953478324,0.05935354691075515,3.2482598607888633
no-batch-efficiency-control,bursty,140,2,b4-2ms,139.84,0,61.94075872035319,98.79999999998836,101.38055953478033,0.004004576659038902,3.9735099337748343
no-batch-efficiency-control,bursty,140,2,b8-2ms,139.84,0,86.80000000000291,98.80000000000291,104.62988332849636,0.003432494279176201,5.47945205479452
no-batch-efficiency-control,bursty,140,2,b8-5ms,139.84,0,74.28936632616387,102,105.429883328492,0.004862700228832952,7.7134986225895315
no-batch-efficiency-control,bursty,140,2,b16-5ms,139.84,0,87,106.3887289682607,110.90832282081465,0.002860411899313501,8.308605341246292
no-batch-efficiency-control,bursty,140,2,b16-10ms,139.84,0,104.80000000000291,108.40000000000146,111.90832282081465,0.004433638443935926,13.70309951060359
no-batch-efficiency-control,bursty,140,3,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2444349315068493,1
no-batch-efficiency-control,bursty,140,3,b4-now,140.16,0,55.599999999998545,97.19999999999709,100.42115606388325,0.05821917808219178,3.2507739938080493
no-batch-efficiency-control,bursty,140,3,b4-2ms,140.16,0,61.662023243399744,98.79999999998836,101.62115606388033,0.0045662100456621,3.9660056657223794
no-batch-efficiency-control,bursty,140,3,b8-2ms,140.16,0,86.80000000000291,98.80000000000291,105.01929791335533,0.005136986301369863,5.475880052151239
no-batch-efficiency-control,bursty,140,3,b8-5ms,140.16,0,75.08505177742336,102,105.81929791335642,0.004994292237442922,7.685269899359561
no-batch-efficiency-control,bursty,140,3,b16-5ms,140.16,0,87,107.20883586641139,111.32554199449805,0.005422374429223744,8.325074331020813
no-batch-efficiency-control,bursty,140,3,b16-10ms,140.16,0,104.80000000000291,108.40000000000146,112.32554199450533,0.005565068493150685,13.614262560777957
no-batch-efficiency-control,bursty,140,4,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24628146453089245,1
no-batch-efficiency-control,bursty,140,4,b4-now,139.84,0,55.599999999998545,97.19999999999709,99.14461668612057,0.06121281464530892,3.235747303543914
no-batch-efficiency-control,bursty,140,4,b4-2ms,139.84,0,61.56072370483889,98.79999999998836,100.34461668611766,0.002717391304347826,3.979156797726196
no-batch-efficiency-control,bursty,140,4,b8-2ms,139.84,0,86.80000000000291,98.80000000000291,103.71421257119437,0.0037185354691075517,5.443940375891121
no-batch-efficiency-control,bursty,140,4,b8-5ms,139.84,0,74.92556855859584,102,104.51421257119364,0.003432494279176201,7.749077490774908
no-batch-efficiency-control,bursty,140,4,b16-5ms,139.84,0,87,103.93776469794102,110.02132622375211,0.0035755148741418766,8.243375858684985
no-batch-efficiency-control,bursty,140,4,b16-10ms,139.84,0,104.80000000000291,108.40000000000146,111.02132622375939,0.007580091533180778,13.658536585365853
no-batch-efficiency-control,bursty,140,5,single,139.84,0,54.399999999996,96.40000000002328,96.40000000002328,0.24570938215102975,1
no-batch-efficiency-control,bursty,140,5,b4-now,139.84,0,55.599999999998545,97.19999999999709,99.43902958821127,0.06049771167048055,3.233911368015414
no-batch-efficiency-control,bursty,140,5,b4-2ms,139.84,0,61.788897132537386,98.79999999998836,100.63902958820836,0.004719679633867277,3.964100141709967
no-batch-efficiency-control,bursty,140,5,b8-2ms,139.84,0,86.80000000000291,98.80000000000291,104.32802293737404,0.0035755148741418766,5.438755670771225
no-batch-efficiency-control,bursty,140,5,b8-5ms,139.84,0,76.01301118997799,102,105.12802293737332,0.003003432494279176,7.72744014732965
no-batch-efficiency-control,bursty,140,5,b16-5ms,139.84,0,87,104.67263461872062,110.56683830426482,0.007294050343249428,8.227450980392156
no-batch-efficiency-control,bursty,140,5,b16-10ms,139.84,0,104.80000000000291,108.40000000000146,111.5668383042721,0.0055778032036613275,13.55735056542811
no-batch-efficiency-control,bursty,140,6,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.24429223744292236,1
no-batch-efficiency-control,bursty,140,6,b4-now,140.16,0,55.599999999998545,97.19999999999709,99.93321177521284,0.0586472602739726,3.249516441005803
no-batch-efficiency-control,bursty,140,6,b4-2ms,140.16,0,60.88413131289417,98.79999999998836,101.13321177520993,0.00228310502283105,3.9735099337748343
no-batch-efficiency-control,bursty,140,6,b8-2ms,140.16,0,86.80000000000291,98.80000000000291,105.03297085250233,0.0037100456621004564,5.483028720626632
no-batch-efficiency-control,bursty,140,6,b8-5ms,140.16,0,80.26986149867298,102,105.83297085249797,0.002711187214611872,7.792207792207792
no-batch-efficiency-control,bursty,140,6,b16-5ms,140.16,0,87,106.86072842936846,111.30916761191475,0.005279680365296803,8.333333333333334
no-batch-efficiency-control,bursty,140,6,b16-10ms,140.16,0,105.19999999999891,108.40000000000146,112.30916761192202,0.005850456621004566,13.81578947368421
no-batch-efficiency-control,bursty,140,7,single,140.16,0,54.399999999996,96.40000000002328,96.40000000002328,0.2437214611872146,1
