scenario,repeat,policy,completionRate,p50Latency,p95Latency,p99Latency,workSecondsPerRequest,hedgeRate,hedgeWinRate,maxQueueDepth,canceledQueuedPerRequest
moderate_independent,47,fixed_250ms,1,0.19397862734075488,0.4325567214863355,0.588653936321208,0.24888819828639913,0.281875,0.2616407982261641,2,0.281875
moderate_independent,47,fixed_500ms,1,0.1936446902169937,0.5979427425884865,0.791908938366177,0.24546959283596434,0.06125,0.826530612244898,2,0.06125
moderate_independent,47,queue_capped_250ms,1,0.19397862734075488,0.4325567214863355,0.588653936321208,0.24888819828639913,0.281875,0.2616407982261641,2,0.281875
moderate_independent,48,no_hedge,1,0.18889457521403585,1.2837864346526402,3.3382883179164935,0.3083382829735428,0,0,2,0
moderate_independent,48,fixed_250ms,1,0.18719509830540915,0.4047040272091671,0.5231941988173361,0.23574436051975456,0.263125,0.28028503562945367,2,0.263125
moderate_independent,48,fixed_500ms,1,0.18705924118038553,0.5625392576253461,0.7613357928517313,0.234579065453547,0.058125,0.8279569892473119,2,0.058125
moderate_independent,48,queue_capped_250ms,1,0.18719509830540915,0.4047040272091671,0.5231941988173361,0.23574436051975456,0.263125,0.28028503562945367,2,0.263125
moderate_independent,49,no_hedge,1,0.19363230156960753,1.6172938160826362,3.5337851496781667,0.32205948763656594,0,0,2,0
moderate_independent,49,fixed_250ms,1,0.19199628766469345,0.4276167796658399,0.5279456584322695,0.24475772776479515,0.280625,0.29398663697104677,2,0.28
moderate_independent,49,fixed_500ms,1,0.19118753612762163,0.5972000275861973,0.769621379627111,0.24407816941608346,0.066875,0.7663551401869159,2,0.066875
moderate_independent,49,queue_capped_250ms,1,0.19199628766469345,0.4276167796658399,0.5279456584322695,0.24475772776479515,0.280625,0.29398663697104677,2,0.28
moderate_independent,50,no_hedge,0.999375,0.1909187798110139,1.7584798925516907,3.8677247275501045,0.33373290069597855,0,0,2,0
moderate_independent,50,fixed_250ms,1,0.18775425543873325,0.4265610402445077,0.5667896338204912,0.24185918225953834,0.265,0.28773584905660377,2,0.264375
moderate_independent,50,fixed_500ms,1,0.1873272874848695,0.6152825604272252,0.7886495937332398,0.24109479010854706,0.065625,0.8095238095238095,2,0.065625
moderate_independent,50,queue_capped_250ms,1,0.18775425543873325,0.4265610402445077,0.5667896338204912,0.24185918225953834,0.265,0.28773584905660377,2,0.264375
moderate_independent,51,no_hedge,1,0.19597408299277674,1.658687115285403,3.7641147215415884,0.34222616370102577,0,0,3,0
moderate_independent,51,fixed_250ms,1,0.19386666255817886,0.43107344179509255,0.6450751413760507,0.2568964850171108,0.290625,0.3053763440860215,3,0.290625
moderate_independent,51,fixed_500ms,1,0.19410196408894898,0.6518034567099775,0.905924228685123,0.2571103653040696,0.074375,0.773109243697479,2,0.074375
moderate_independent,51,queue_capped_250ms,1,0.19381027443605703,0.42903763679412066,0.6450751413760507,0.25640419828815847,0.288125,0.3036876355748373,2,0.288125
moderate_independent,52,no_hedge,1,0.20419774108384559,1.9956607125967594,3.824279235316709,0.3232928759405458,0,0,3,0
moderate_independent,52,fixed_250ms,1,0.19931240952472962,0.44488972117445513,0.6116522714477455,0.2447675673589256,0.3,0.26875,3,0.299375
moderate_independent,52,fixed_500ms,1,0.19978845343789686,0.6319773674797204,0.8623207175259182,0.2428933370401205,0.07375,0.7372881355932204,3,0.073125
moderate_independent,52,queue_capped_250ms,1,0.19936956961616303,0.44488972117445513,0.6116522714477455,0.24500791607910308,0.29875,0.27405857740585776,3,0.298125
moderate_independent,53,no_hedge,1,0.19527367145325059,2.0552199199263805,3.402069722375048,0.339819156695485,0,0,3,0
moderate_independent,53,fixed_250ms,1,0.1915860144801087,0.4172560826694749,0.557541125337579,0.2494683970952714,0.29,0.28663793103448276,2,0.29
moderate_independent,53,fixed_500ms,1,0.19147148824411886,0.6170499841014188,0.7975787324066239,0.24954971254097544,0.068125,0.8348623853211009,2,0.0675
moderate_independent,53,queue_capped_250ms,1,0.1915860144801087,0.4172560826694749,0.557541125337579,0.2494683970952714,0.29,0.28663793103448276,2,0.29
moderate_independent,54,no_hedge,1,0.19673946711107426,1.393351739558021,3.586882064724904,0.3242646997065176,0,0,2,0
moderate_independent,54,fixed_250ms,1,0.19499367896425213,0.43167302022922627,0.5722235481008084,0.25174877645794114,0.298125,0.26834381551362685,2,0.298125
moderate_independent,54,fixed_500ms,1,0.19575532747908397,0.6032619358928741,0.8211372509781256,0.2487465344350701,0.063125,0.8316831683168316,2,0.063125
moderate_independent,54,queue_capped_250ms,1,0.19499367896425213,0.43167302022922627,0.5722235481008084,0.25174877645794114,0.298125,0.26834381551362685,2,0.298125
moderate_independent,55,no_hedge,1,0.1914288933373759,1.6862658245361786,3.3318242722395057,0.3271664125368364,0,0,2,0
moderate_independent,55,fixed_250ms,1,0.19042714948987083,0.4171487667334901,0.5573251003312372,0.23607954966543665,0.259375,0.28433734939759037,2,0.25875
moderate_independent,55,fixed_500ms,1,0.1903508027629499,0.6243419333228957,0.8003038689999684,0.23877690356580902,0.059375,0.9368421052631579,2,0.05875
moderate_independent,55,queue_capped_250ms,1,0.19042714948987083,0.4171487667334901,0.5573251003312372,0.23607954966543665,0.259375,0.28433734939759037,2,0.25875
moderate_independent,56,no_hedge,1,0.19352611401292563,1.7004805181788,3.6625892179272768,0.3202260533237304,0,0,2,0
moderate_independent,56,fixed_250ms,1,0.19148396955850444,0.41538587782585523,0.5665206784478585,0.24439629210223537,0.28,0.2924107142857143,2,0.279375
moderate_independent,56,fixed_500ms,1,0.19148396955850444,0.6138076314042564,0.8058564679108962,0.2449696178948776,0.063125,0.8118811881188119,2,0.063125
moderate_independent,56,queue_capped_250ms,1,0.19148396955850444,0.41538587782585523,0.5665206784478585,0.24439629210223537,0.28,0.2924107142857143,2,0.279375
moderate_independent,57,no_hedge,0.999375,0.19083812210671525,1.677912609205329,3.631647269668269,0.32924122259579447,0,0,2,0
moderate_independent,57,fixed_250ms,1,0.18863888928154893,0.41585535190333545,0.5669470299118871,0.24011736349302737,0.268125,0.2937062937062937,2,0.2675
moderate_independent,57,fixed_500ms,1,0.18813103066122494,0.5946316738495412,0.8166718993794859,0.24071757163800045,0.059375,0.8526315789473684,2,0.05875
moderate_independent,57,queue_capped_250ms,1,0.18863888928154893,0.41585535190333545,0.5669470299118871,0.24011736349302737,0.268125,0.2937062937062937,2,0.2675
moderate_independent,58,no_hedge,1,0.1895370285634499,0.8252931116196294,3.090284040030788,0.29953159444842703,0,0,2,0
moderate_independent,58,fixed_250ms,1,0.18919322126009774,0.41747848284525446,0.5690947904841419,0.24041429955243576,0.263125,0.27315914489311166,2,0.2625
moderate_independent,58,fixed_500ms,1,0.18919322126009774,0.5900254897193733,0.8140908444226511,0.23959887574593022,0.05875,0.8297872340425532,2,0.05875
moderate_independent,58,queue_capped_250ms,1,0.18919322126009774,0.41747848284525446,0.5690947904841419,0.24041429955243576,0.263125,0.27315914489311166,2,0.2625
moderate_independent,59,no_hedge,1,0.1943615585155527,1.8092676715497191,3.739519840430134,0.3246629623525601,0,0,2,0
moderate_independent,59,fixed_250ms,1,0.19196782359309594,0.408062870443203,0.5722589892321537,0.2369881537649641,0.2725,0.2958715596330275,2,0.271875
moderate_independent,59,fixed_500ms,1,0.19246621775733885,0.6055753808436606,0.7711647719086585,0.23754589358297296,0.065625,0.8285714285714286,2,0.065
moderate_independent,59,queue_capped_250ms,1,0.19196782359309594,0.408062870443203,0.5722589892321537,0.2369881537649641,0.2725,0.2958715596330275,2,0.271875
moderate_independent,60,no_hedge,0.999375,0.19842663695779095,1.8328733915555304,3.790982043523627,0.34209301948745335,0,0,2,0
moderate_independent,60,fixed_250ms,1,0.1935534294871175,0.4351386310213785,0.594800808953174,0.24612304511706046,0.290625,0.3096774193548387,2,0.290625
moderate_independent,60,fixed_500ms,1,0.1920492067009434,0.642611221630915,0.8400248256630007,0.24726398424833415,0.073125,0.811965811965812,2,0.073125
moderate_independent,60,queue_capped_250ms,1,0.1935534294871175,0.4351386310213785,0.594800808953174,0.24612304511706046,0.290625,0.3096774193548387,2,0.290625
moderate_independent,61,no_hedge,1,0.19796724743662963,1.7856403861364107,3.346403417620728,0.3278295953505016,0,0,2,0
moderate_independent,61,fixed_250ms,1,0.19425792728746671,0.4282182046687524,0.5709214029418206,0.24265638919168717,0.276875,0.30248306997742663,2,0.276875
moderate_independent,61,fixed_500ms,1,0.19219325383420482,0.6262255548422679,0.8111396699065381,0.2442755496475943,0.0725,0.8017241379310345,2,0.0725
moderate_independent,61,queue_capped_250ms,1,0.19425792728746671,0.4282182046687524,0.5709214029418206,0.24265638919168717,0.276875,0.30248306997742663,2,0.276875
moderate_independent,62,no_hedge,0.999375,0.19453373889001568,1.2185273778500925,3.5506781965441405,0.3168792801992812,0,0,2,0
moderate_independent,62,fixed_250ms,1,0.19331136548388628,0.4169384211636782,0.5642729950837122,0.24061402912450372,0.275625,0.30385487528344673,2,0.275625
moderate_independent,62,fixed_500ms,1,0.1933323709844803,0.6265959237918111,0.7882844837708092,0.240539083528762,0.06625,0.7735849056603774,2,0.06625
moderate_independent,62,queue_capped_250ms,1,0.19331136548388628,0.4169384211636782,0.5642729950837122,0.24061402912450372,0.275625,0.30385487528344673,2,0.275625
moderate_independent,63,no_hedge,1,0.19694573475629795,1.9008377398550174,4.130397113767216,0.33928244788729706,0,0,3,0
moderate_independent,63,fixed_250ms,1,0.19264594988693062,0.4309731328396751,0.5885173201831151,0.25419224918763184,0.295625,0.3128964059196617,2,0.295625
moderate_independent,63,fixed_500ms,1,0.19178829580150136,0.6261929545965756,0.905680307454503,0.25557778859959857,0.0775,0.7580645161290323,2,0.0775
moderate_independent,63,queue_capped_250ms,1,0.19264594988693062,0.4309731328396751,0.5885173201831151,0.25419224918763184,0.295625,0.3128964059196617,2,0.295625
moderate_independent,64,no_hedge,0.999375,0.1944999450354601,1.5567120176124263,3.509019285176425,0.3198410653907407,0,0,2,0
moderate_independent,64,fixed_250ms,1,0.19082968771833464,0.41603665532461775,0.5848403373426327,0.2471428041772626,0.280625,0.2717149220489978,2,0.280625
moderate_independent,64,fixed_500ms,1,0.19102077581300492,0.5982084868059019,0.8093734818289562,0.2469608335080367,0.06125,0.8061224489795918,2,0.06125
moderate_independent,64,queue_capped_250ms,1,0.19082968771833464,0.41603665532461775,0.5848403373426327,0.2471428041772626,0.280625,0.2717149220489978,2,0.280625
moderate_independent,65,no_hedge,1,0.19078856648216203,1.5904229256975242,3.5202060143361393,0.31601677031299014,0,0,3,0
moderate_independent,65,fixed_250ms,1,0.18879986663012716,0.4209990874625973,0.5546823150122293,0.23983596083123754,0.266875,0.2927400468384075,2,0.266875
moderate_independent,65,fixed_500ms,1,0.18897421092013644,0.6073700785296552,0.7912036115833061,0.24004113446344,0.063125,0.7920792079207921,2,0.063125
moderate_independent,65,queue_capped_250ms,1,0.18879986663012716,0.4209990874625973,0.5546823150122293,0.23983596083123754,0.266875,0.2927400468384075,2,0.266875
moderate_independent,66,no_hedge,0.999375,0.19605573172316326,1.7446942303999293,3.8548055613905134,0.3365118296695882,0,0,2,0
moderate_independent,66,fixed_250ms,1,0.19339128100120462,0.40859706209084123,0.5682366475866303,0.24051080861796706,0.276875,0.29345372460496616,2,0.276875
moderate_independent,66,fixed_500ms,1,0.19352957084413447,0.6104273868164327,0.8039720759057758,0.2410416244760907,0.063125,0.8217821782178217,2,0.063125
moderate_independent,66,queue_capped_250ms,1,0.19339128100120462,0.40859706209084123,0.5682366475866303,0.24051080861796706,0.276875,0.29345372460496616,2,0.276875
moderate_independent,67,no_hedge,1,0.1947648706126479,1.4750373094273552,3.5307285679166114,0.3041105121205849,0,0,3,0
moderate_independent,67,fixed_250ms,1,0.1900938094568545,0.4198127473994049,0.5581988888152907,0.23765503706999738,0.28,0.2611607142857143,2,0.28
moderate_independent,67,fixed_500ms,1,0.18949072133672473,0.57190148381396,0.764620907512068,0.23443419858705197,0.05875,0.7659574468085106,2,0.05875
moderate_independent,67,queue_capped_250ms,1,0.1900938094568545,0.4198127473994049,0.5581988888152907,0.23765503706999738,0.28,0.2611607142857143,2,0.28
moderate_independent,68,no_hedge,1,0.18967679142785698,1.4236800053888423,3.4179526171301546,0.30484827755195926,0,0,3,0
moderate_independent,68,fixed_250ms,1,0.1868800484844293,0.4219828258422069,0.5467192334431239,0.2393900524198778,0.269375,0.2877030162412993,2,0.269375
moderate_independent,68,fixed_500ms,1,0.18679771194886996,0.6022602435551647,0.767850532738386,0.23758332837660182,0.059375,0.8105263157894737,2,0.059375
moderate_independent,68,queue_capped_250ms,1,0.1868800484844293,0.4219828258422069,0.5467192334431239,0.2393900524198778,0.269375,0.2877030162412993,2,0.269375
moderate_independent,69,no_hedge,0.999375,0.19893386758920428,2.2394654023591585,4.044541936143631,0.35780148514036375,0,0,2,0
moderate_independent,69,fixed_250ms,1,0.1960009107466476,0.4204401705713394,0.5587643022254909,0.24735996381582737,0.28,0.32142857142857145,2,0.28
moderate_independent,69,fixed_500ms,1,0.1958912957675807,0.6357240763329486,0.7609612860560162,0.2502758644547995,0.075,0.8,2,0.075
moderate_independent,69,queue_capped_250ms,1,0.1960009107466476,0.4204401705713394,0.5587643022254909,0.24735996381582737,0.28,0.32142857142857145,2,0.28
moderate_independent,70,no_hedge,1,0.19478871388972152,1.4778390293909496,3.382998775871215,0.3166958048000906,0,0,2,0
moderate_independent,70,fixed_250ms,1,0.19091010049388046,0.41795507073972615,0.5422386605074685,0.24277891705925086,0.274375,0.2619589977220957,2,0.274375
moderate_independent,70,fixed_500ms,1,0.19140108378644527,0.5741525785174844,0.7827866484832242,0.23990103183280115,0.05875,0.7978723404255319,2,0.058125
moderate_independent,70,queue_capped_250ms,1,0.19091010049388046,0.41795507073972615,0.5422386605074685,0.24277891705925086,0.274375,0.2619589977220957,2,0.274375
moderate_independent,71,no_hedge,0.999375,0.19226344561327835,1.3007383263680055,3.308486393846934,0.312083077257482,0,0,2,0
moderate_independent,71,fixed_250ms,1,0.18938212032219326,0.4243973569094579,0.5502478358350089,0.24069515099392239,0.26375,0.3104265402843602,2,0.26375
moderate_independent,71,fixed_500ms,1,0.18907261958973542,0.6068389509860879,0.7788271964401758,0.24112449380802659,0.060625,0.8144329896907216,2,0.060625
moderate_independent,71,queue_capped_250ms,1,0.18938212032219326,0.4243973569094579,0.5502478358350089,0.24069515099392239,0.26375,0.3104265402843602,2,0.26375
moderate_independent,72,no_hedge,1,0.19405889908183838,1.1528816344747028,3.2499127297169075,0.3157054518374897,0,0,2,0
moderate_independent,72,fixed_250ms,1,0.19379425557723096,0.43600608990560374,0.5694251673021498,0.24397132078492084,0.278125,0.27640449438202247,3,0.278125
moderate_independent,72,fixed_500ms,1,0.19405889908183838,0.5969691449629551,0.800747139405388,0.24256949452172635,0.06125,0.8469387755102041,2,0.06125
moderate_independent,72,queue_capped_250ms,1,0.19379425557723096,0.43600608990560374,0.5694251673021498,0.24397132078492084,0.278125,0.27640449438202247,3,0.278125
moderate_independent,73,no_hedge,1,0.1886550263654989,1.580880405694412,3.2026539299113725,0.3177442375254515,0,0,2,0
moderate_independent,73,fixed_250ms,1,0.1882933686947581,0.42418938686610197,0.6407724364080778,0.2546755690856117,0.29,0.27370689655172414,2,0.29
moderate_independent,73,fixed_500ms,1,0.18753804470000546,0.6292709454179999,0.8469506642933453,0.2512596687233259,0.06875,0.7454545454545455,2,0.06875
moderate_independent,73,queue_capped_250ms,1,0.1882933686947581,0.42418938686610197,0.6407724364080778,0.2546755690856117,0.29,0.27370689655172414,2,0.29
moderate_independent,74,no_hedge,1,0.19088497643006974,1.5207189227056688,3.7207115254545187,0.31789160457253957,0,0,2,0
moderate_independent,74,fixed_250ms,1,0.1898924973341991,0.42117033607213017,0.5587026843377032,0.23939897981239086,0.26375,0.2914691943127962,2,0.26375
moderate_independent,74,fixed_500ms,1,0.1894553097136651,0.6164230820377554,0.7798117070736197,0.23892824643072252,0.061875,0.8282828282828283,2,0.061875
moderate_independent,74,queue_capped_250ms,1,0.1898924973341991,0.42117033607213017,0.5587026843377032,0.23939897981239086,0.26375,0.2914691943127962,2,0.26375
moderate_independent,75,no_hedge,0.99875,0.19627371315559117,1.9615616837071173,3.945995374818281,0.3491056708687676,0,0,3,0
moderate_independent,75,fixed_250ms,1,0.19077073557394897,0.4331967415728428,0.5766006073368999,0.24937369945309132,0.28,0.32589285714285715,2,0.279375
moderate_independent,75,fixed_500ms,1,0.1911255216814709,0.6324674884971841,0.8097998675622549,0.24884687442131562,0.074375,0.7983193277310925,2,0.074375
moderate_independent,75,queue_capped_250ms,1,0.19077073557394897,0.4331967415728428,0.5766006073368999,0.24937369945309132,0.28,0.32589285714285715,2,0.279375
moderate_independent,76,no_hedge,1,0.20071895879654278,1.6028909164259773,3.8450612932235373,0.32926853477837303,0,0,2,0
moderate_independent,76,fixed_250ms,1,0.19718729675766156,0.4147421890106955,0.5302309268626786,0.2388413585681542,0.285,0.2719298245614035,2,0.284375
moderate_independent,76,fixed_500ms,1,0.19718729675766156,0.5906813278531473,0.7716870184068547,0.23841091102768783,0.065625,0.7904761904761904,2,0.065625
